ticket_id,customer_id,category,priority,channel,created_at,resolved_at,sla_hours,resolution_time_hours,sla_met,escalated,csat_score,agent_id
T501240,C1765,投诉,P2,热线,2026-01-03 04:00:00,2026-01-03 04:30:00,8,0.5,1,0,4,A198
T501241,C3568,其他,P1,在线,2026-01-12 10:00:00,2026-01-12 11:11:59,4,1.2,1,0,3,A205
T501242,C3697,退订,P1,在线,2026-03-19 13:00:00,2026-03-19 14:51:33,4,1.86,1,0,5,A278
T501243,C2555,故障申报,P4,邮件,2026-01-12 07:00:00,2026-01-13 12:00:54,72,29.02,1,0,4,A249
T501244,C2275,故障申报,P3,邮件,2026-03-15 14:00:00,2026-03-15 19:43:53,24,5.73,1,0,5,A258
T501245,C3985,其他,P2,邮件,2026-04-01 10:00:00,2026-04-02 09:12:02,8,23.2,0,0,4,A253
T501246,C1836,咨询,P4,热线,2026-02-15 19:00:00,2026-02-16 20:53:02,72,25.88,1,0,3,A254
T501247,C2781,咨询,P3,在线,2026-04-24 09:00:00,2026-04-24 19:05:21,24,10.09,1,0,3,A231
T501248,C3709,退订,P2,邮件,2026-04-16 23:00:00,2026-04-17 11:18:12,8,12.3,0,0,4,A154
T501249,C2407,投诉,P2,邮件,2026-03-22 14:00:00,2026-03-22 18:35:01,8,4.58,1,0,5,A107
T501250,C3243,故障申报,P1,热线,2026-04-03 02:00:00,2026-04-03 03:46:59,4,1.78,1,0,4,A157
T501251,C2144,退订,P4,在线,2026-04-08 08:00:00,2026-04-10 06:37:25,72,46.62,1,0,4,A272
T501252,C3371,业务变更,P2,App,2026-03-01 12:00:00,2026-03-01 12:30:00,8,0.5,1,0,4,A296
T501253,C3141,投诉,P4,在线,2026-04-03 09:00:00,2026-04-03 09:30:00,72,0.5,1,0,4,A128
T501254,C3832,投诉,P3,邮件,2026-01-16 12:00:00,2026-01-17 15:42:14,24,27.7,0,0,3,A115
T501255,C2096,其他,P2,热线,2026-01-25 00:00:00,2026-01-25 00:30:00,8,0.5,1,0,3,A182
T501256,C1394,故障申报,P3,邮件,2026-03-23 08:00:00,2026-03-23 12:38:16,24,4.64,1,0,4,A117
T501257,C3695,投诉,P1,在线,2026-01-14 00:00:00,2026-01-14 05:41:19,4,5.69,0,0,3,A132
T501258,C3045,故障申报,P4,App,2026-03-03 21:00:00,2026-03-04 16:17:32,72,19.29,1,0,4,A184
T501259,C3944,其他,P1,热线,2026-01-08 05:00:00,2026-01-08 07:59:08,4,2.99,1,0,3,A145
T501260,C3591,投诉,P3,热线,2026-02-20 09:00:00,2026-02-20 11:49:21,24,2.82,1,0,1,A273
T501261,C2301,其他,P3,邮件,2026-01-07 11:00:00,2026-01-07 18:45:32,24,7.76,1,0,3,A173
T501262,C3956,咨询,P3,App,2026-01-15 02:00:00,2026-01-15 15:29:04,24,13.48,1,0,4,A293
T501263,C1051,业务变更,P1,在线,2026-02-22 11:00:00,2026-02-22 14:30:06,4,3.5,1,1,4,A231
T501264,C2740,故障申报,P2,在线,2026-04-05 00:00:00,2026-04-05 02:11:53,8,2.2,1,0,3,A137
T501265,C1543,退订,P2,在线,2026-01-14 01:00:00,2026-01-14 04:43:13,8,3.72,1,0,5,A263
T501266,C1405,故障申报,P3,热线,2026-04-17 02:00:00,2026-04-17 03:12:31,24,1.21,1,0,4,A285
T501267,C3383,退订,P3,邮件,2026-04-01 21:00:00,2026-04-02 09:58:16,24,12.97,1,0,4,A247
T501268,C3213,投诉,P3,热线,2026-04-06 18:00:00,2026-04-06 23:45:14,24,5.75,1,0,3,A166
T501269,C3425,投诉,P4,在线,2026-04-25 16:00:00,2026-04-27 07:34:14,72,39.57,1,0,4,A281
T501270,C1263,咨询,P3,热线,2026-02-19 06:00:00,2026-02-20 04:07:36,24,22.13,1,0,5,A159
T501271,C3804,业务变更,P2,App,2026-01-26 20:00:00,2026-01-26 22:10:44,8,2.18,1,0,4,A159
T501272,C2821,故障申报,P2,在线,2026-04-20 12:00:00,2026-04-20 12:38:35,8,0.64,1,0,4,A187
T501273,C1876,其他,P2,热线,2026-01-01 00:00:00,2026-01-01 01:41:27,8,1.69,1,0,5,A112
T501274,C2345,投诉,P1,邮件,2026-01-04 05:00:00,2026-01-04 05:30:00,4,0.5,1,0,4,A142
T501275,C1294,其他,P3,热线,2026-02-02 16:00:00,2026-02-02 18:55:00,24,2.92,1,0,4,A255
T501276,C2260,退订,P3,邮件,2026-03-08 07:00:00,2026-03-08 15:33:47,24,8.56,1,0,5,A266
T501277,C1195,其他,P1,在线,2026-04-24 21:00:00,2026-04-24 23:51:27,4,2.86,1,0,3,A163
T501278,C3731,业务变更,P1,在线,2026-02-13 21:00:00,2026-02-14 00:38:32,4,3.64,1,0,4,A202
T501279,C2623,退订,P1,在线,2026-03-03 12:00:00,2026-03-03 15:37:44,4,3.63,1,0,4,A145
T501280,C3523,业务变更,P3,邮件,2026-03-10 11:00:00,2026-03-10 16:10:49,24,5.18,1,0,4,A272
T501281,C2326,投诉,P4,热线,2026-04-06 08:00:00,2026-04-06 22:16:29,72,14.27,1,0,4,A162
T501282,C2414,业务变更,P3,App,2026-03-21 17:00:00,2026-03-21 17:30:00,24,0.5,1,0,4,A205
T501283,C1500,其他,P2,热线,2026-01-26 09:00:00,2026-01-26 11:50:05,8,2.83,1,0,4,A160
T501284,C1613,投诉,P4,App,2026-02-08 06:00:00,2026-02-12 03:06:39,72,93.11,0,0,4,A146
T501285,C2318,其他,P3,App,2026-01-21 21:00:00,2026-01-23 08:19:58,24,35.33,0,0,3,A297
T501286,C2380,故障申报,P3,App,2026-01-15 11:00:00,2026-01-16 07:05:04,24,20.08,1,0,3,A244
T501287,C2938,投诉,P2,App,2026-04-21 16:00:00,2026-04-21 20:58:02,8,4.97,1,0,5,A216
T501288,C1840,故障申报,P4,热线,2026-01-24 09:00:00,2026-01-24 11:50:08,72,2.84,1,0,3,A149
T501289,C1920,故障申报,P4,App,2026-03-16 05:00:00,2026-03-20 13:04:39,72,104.08,0,0,4,A172
T501290,C3746,咨询,P4,App,2026-03-14 04:00:00,2026-03-15 11:54:36,72,31.91,1,0,4,A214
T501291,C2939,退订,P3,邮件,2026-04-01 13:00:00,2026-04-01 23:34:20,24,10.57,1,1,4,A243
T501292,C2951,业务变更,P2,App,2026-01-13 07:00:00,2026-01-13 07:30:00,8,0.5,1,0,4,A231
T501293,C1697,业务变更,P1,在线,2026-01-13 19:00:00,2026-01-13 22:44:04,4,3.73,1,0,5,A255
T501294,C3465,退订,P1,App,2026-01-16 12:00:00,2026-01-16 18:57:18,4,6.96,0,0,5,A173
T501295,C3538,投诉,P2,App,2026-04-20 01:00:00,2026-04-20 06:00:15,8,5.0,1,0,5,A186
T501296,C2990,故障申报,P3,在线,2026-04-05 22:00:00,2026-04-05 23:21:17,24,1.35,1,0,5,A190
T501297,C3610,故障申报,P2,App,2026-03-01 19:00:00,2026-03-02 02:54:28,8,7.91,1,0,4,A257
T501298,C3076,退订,P2,热线,2026-02-06 08:00:00,2026-02-06 12:38:31,8,4.64,1,0,4,A245
T501299,C3125,退订,P4,邮件,2026-02-20 17:00:00,2026-02-26 20:01:28,72,147.02,0,0,5,A139
T501300,C1180,业务变更,P3,App,2026-03-05 08:00:00,2026-03-05 11:35:03,24,3.58,1,0,3,A108
T501301,C2239,退订,P1,App,2026-01-05 16:00:00,2026-01-05 19:02:11,4,3.04,1,0,3,A146
T501302,C3336,投诉,P4,邮件,2026-03-07 08:00:00,2026-03-07 09:07:20,72,1.12,1,1,4,A165
T501303,C3065,业务变更,P4,App,2026-02-23 11:00:00,2026-02-25 17:19:58,72,54.33,1,0,4,A123
T501304,C3422,退订,P2,热线,2026-02-13 23:00:00,2026-02-14 02:26:25,8,3.44,1,0,4,A231
T501305,C1597,故障申报,P3,App,2026-03-07 00:00:00,2026-03-07 15:38:29,24,15.64,1,0,5,A255
T501306,C3771,退订,P3,邮件,2026-02-02 22:00:00,2026-02-02 23:22:38,24,1.38,1,0,4,A120
T501307,C3437,退订,P3,在线,2026-02-24 12:00:00,2026-02-25 17:49:20,24,29.82,0,0,5,A181
T501308,C1400,业务变更,P2,热线,2026-02-20 20:00:00,2026-02-20 23:05:31,8,3.09,1,0,4,A249
T501309,C2819,故障申报,P4,App,2026-01-09 14:00:00,2026-01-10 19:03:43,72,29.06,1,0,4,A258
T501310,C2496,退订,P1,热线,2026-04-07 22:00:00,2026-04-07 22:37:16,4,0.62,1,0,5,A263
T501311,C3816,业务变更,P4,App,2026-01-17 09:00:00,2026-01-17 09:43:48,72,0.73,1,0,2,A112
T501312,C3969,故障申报,P4,邮件,2026-02-07 08:00:00,2026-02-10 22:40:11,72,86.67,0,0,4,A283
T501313,C2543,咨询,P4,邮件,2026-04-05 22:00:00,2026-04-06 19:07:45,72,21.13,1,0,2,A141
T501314,C1654,咨询,P4,热线,2026-04-13 19:00:00,2026-04-14 13:56:11,72,18.94,1,0,5,A191
T501315,C3005,业务变更,P4,App,2026-04-26 19:00:00,2026-05-03 14:01:56,72,163.03,0,0,5,A263
T501316,C2149,业务变更,P2,在线,2026-01-05 19:00:00,2026-01-05 21:16:27,8,2.27,1,0,4,A149
T501317,C2818,其他,P3,邮件,2026-02-17 02:00:00,2026-02-17 02:30:00,24,0.5,1,0,4,A163
T501318,C3853,咨询,P3,App,2026-04-04 14:00:00,2026-04-05 21:14:02,24,31.23,0,0,3,A225
T501319,C1377,投诉,P4,在线,2026-03-03 15:00:00,2026-03-04 20:09:31,72,29.16,1,0,5,A148
T501320,C1014,投诉,P4,邮件,2026-01-22 12:00:00,2026-01-25 09:42:17,72,69.7,1,0,5,A274
T501321,C1815,业务变更,P4,热线,2026-01-22 08:00:00,2026-01-22 12:08:31,72,4.14,1,0,4,A159
T501322,C1051,业务变更,P2,App,2026-03-17 03:00:00,2026-03-17 03:41:03,8,0.68,1,0,5,A225
T501323,C1742,故障申报,P3,在线,2026-04-27 15:00:00,2026-04-28 05:05:35,24,14.09,1,0,4,A280
T501324,C1243,咨询,P4,热线,2026-01-12 15:00:00,2026-01-13 02:46:05,72,11.77,1,0,3,A179
T501325,C2851,投诉,P2,邮件,2026-04-25 12:00:00,2026-04-25 13:01:39,8,1.03,1,0,4,A142
T501326,C2252,投诉,P2,App,2026-01-26 22:00:00,2026-01-27 02:16:34,8,4.28,1,1,4,A221
T501327,C3322,其他,P1,邮件,2026-02-19 22:00:00,2026-02-20 01:29:28,4,3.49,1,0,4,A268
T501328,C1227,投诉,P4,邮件,2026-02-22 20:00:00,2026-02-23 09:55:44,72,13.93,1,0,2,A283
T501329,C2846,咨询,P3,App,2026-02-01 14:00:00,2026-02-01 19:49:51,24,5.83,1,0,4,A125
T501330,C3139,咨询,P1,热线,2026-03-23 11:00:00,2026-03-23 14:38:45,4,3.65,1,1,4,A211
T501331,C2185,业务变更,P4,邮件,2026-03-10 13:00:00,2026-03-12 17:11:27,72,52.19,1,0,3,A269
T501332,C2297,其他,P4,热线,2026-02-20 10:00:00,2026-02-21 01:06:17,72,15.1,1,0,1,A270
T501333,C2548,故障申报,P1,邮件,2026-02-04 00:00:00,2026-02-04 02:22:34,4,2.38,1,0,4,A298
T501334,C1018,退订,P3,热线,2026-03-07 08:00:00,2026-03-08 08:41:09,24,24.69,0,0,3,A232
T501335,C2470,其他,P3,在线,2026-01-17 07:00:00,2026-01-17 07:30:00,24,0.5,1,0,3,A168
T501336,C1067,故障申报,P3,App,2026-04-23 15:00:00,2026-04-23 23:51:19,24,8.86,1,0,4,A243
T501337,C2729,退订,P2,在线,2026-02-17 09:00:00,2026-02-17 11:13:43,8,2.23,1,0,5,A267
T501338,C1917,业务变更,P2,App,2026-03-16 06:00:00,2026-03-16 07:59:33,8,1.99,1,0,5,A135
T501339,C1471,退订,P4,App,2026-03-19 09:00:00,2026-03-20 09:38:12,72,24.64,1,0,4,A175
T501340,C1207,其他,P1,邮件,2026-01-16 14:00:00,2026-01-16 18:08:43,4,4.15,0,0,4,A289
T501341,C1786,咨询,P3,热线,2026-04-13 20:00:00,2026-04-14 15:22:26,24,19.37,1,0,3,A202
T501342,C1880,投诉,P2,热线,2026-01-08 04:00:00,2026-01-08 06:28:36,8,2.48,1,0,4,A169
T501343,C2771,故障申报,P1,在线,2026-04-16 07:00:00,2026-04-16 08:37:12,4,1.62,1,0,4,A250
T501344,C1323,咨询,P3,热线,2026-01-17 17:00:00,2026-01-17 17:38:22,24,0.64,1,0,4,A152
T501345,C1406,咨询,P2,在线,2026-03-16 07:00:00,2026-03-16 16:29:35,8,9.49,0,0,3,A182
T501346,C3967,故障申报,P2,邮件,2026-01-17 22:00:00,2026-01-18 11:07:40,8,13.13,0,1,4,A227
T501347,C2907,业务变更,P2,热线,2026-03-09 12:00:00,2026-03-09 18:16:27,8,6.27,1,0,2,A195
T501348,C1506,退订,P2,邮件,2026-02-24 13:00:00,2026-02-25 09:35:55,8,20.6,0,1,3,A117
T501349,C2280,其他,P2,在线,2026-04-24 16:00:00,2026-04-25 01:55:40,8,9.93,0,1,4,A210
T501350,C3076,其他,P4,热线,2026-01-25 19:00:00,2026-01-26 03:13:27,72,8.22,1,0,5,A154
T501351,C1291,退订,P2,App,2026-01-16 04:00:00,2026-01-16 04:30:00,8,0.5,1,0,5,A118
T501352,C3045,咨询,P1,邮件,2026-02-20 11:00:00,2026-02-20 13:34:40,4,2.58,1,0,3,A296
T501353,C2395,投诉,P4,在线,2026-01-17 15:00:00,2026-01-17 23:15:52,72,8.26,1,0,2,A175
T501354,C1249,故障申报,P4,热线,2026-02-22 06:00:00,2026-02-23 01:16:33,72,19.28,1,0,4,A140
T501355,C1532,退订,P2,热线,2026-04-05 06:00:00,2026-04-05 06:30:00,8,0.5,1,0,4,A111
T501356,C1608,其他,P2,热线,2026-01-20 01:00:00,2026-01-20 02:01:29,8,1.02,1,0,4,A192
T501357,C3279,咨询,P3,邮件,2026-04-12 23:00:00,2026-04-13 09:45:41,24,10.76,1,0,4,A149
T501358,C1886,退订,P3,邮件,2026-04-16 08:00:00,2026-04-17 14:24:46,24,30.41,0,0,5,A155
T501359,C1987,故障申报,P2,热线,2026-02-25 01:00:00,2026-02-25 09:41:51,8,8.7,0,0,3,A175
T501360,C1786,投诉,P4,App,2026-04-15 07:00:00,2026-04-17 15:48:59,72,56.82,1,0,4,A282
T501361,C3446,故障申报,P4,在线,2026-04-01 09:00:00,2026-04-01 11:29:44,72,2.5,1,0,4,A171
T501362,C2546,其他,P2,App,2026-04-07 06:00:00,2026-04-07 06:45:01,8,0.75,1,1,5,A135
T501363,C2786,故障申报,P3,App,2026-01-17 09:00:00,2026-01-17 23:02:14,24,14.04,1,0,4,A139
T501364,C1531,投诉,P4,App,2026-03-10 13:00:00,2026-03-12 00:02:43,72,35.05,1,0,3,A174
T501365,C2931,咨询,P1,邮件,2026-04-21 05:00:00,2026-04-21 16:01:55,4,11.03,0,0,3,A140
T501366,C1259,咨询,P1,在线,2026-04-10 16:00:00,2026-04-10 17:04:24,4,1.07,1,0,1,A236
T501367,C1454,退订,P2,在线,2026-04-11 16:00:00,2026-04-11 21:40:51,8,5.68,1,0,3,A286
T501368,C3639,投诉,P3,App,2026-04-21 23:00:00,2026-04-22 07:47:04,24,8.78,1,0,4,A146
T501369,C2173,故障申报,P1,App,2026-04-17 05:00:00,2026-04-17 09:59:52,4,5.0,0,0,3,A147
T501370,C2977,故障申报,P2,App,2026-04-06 12:00:00,2026-04-06 15:03:07,8,3.05,1,0,5,A180
T501371,C1586,投诉,P2,邮件,2026-02-19 00:00:00,2026-02-19 04:50:55,8,4.85,1,0,5,A266
T501372,C3232,故障申报,P3,热线,2026-01-18 05:00:00,2026-01-18 13:35:12,24,8.59,1,0,5,A196
T501373,C2508,退订,P2,在线,2026-03-11 04:00:00,2026-03-11 12:19:29,8,8.32,0,0,3,A138
T501374,C2214,投诉,P3,热线,2026-04-09 16:00:00,2026-04-09 21:47:31,24,5.79,1,0,3,A151
T501375,C2559,退订,P2,热线,2026-04-20 04:00:00,2026-04-20 04:31:50,8,0.53,1,0,5,A124
T501376,C3241,故障申报,P4,在线,2026-01-17 15:00:00,2026-01-18 13:07:36,72,22.13,1,0,2,A275
T501377,C3325,退订,P3,App,2026-04-16 17:00:00,2026-04-16 18:30:54,24,1.52,1,0,3,A218
T501378,C2615,故障申报,P1,在线,2026-02-27 19:00:00,2026-02-27 19:30:00,4,0.5,1,0,5,A251
T501379,C2587,故障申报,P2,在线,2026-04-24 02:00:00,2026-04-24 07:14:46,8,5.25,1,0,3,A184
T501380,C3803,退订,P3,邮件,2026-01-07 21:00:00,2026-01-08 12:44:10,24,15.74,1,0,4,A267
T501381,C2165,咨询,P1,热线,2026-02-11 10:00:00,2026-02-11 10:30:00,4,0.5,1,0,5,A121
T501382,C1256,业务变更,P2,App,2026-03-27 14:00:00,2026-03-27 21:38:19,8,7.64,1,0,5,A198
T501383,C1302,其他,P1,App,2026-02-12 02:00:00,2026-02-12 17:42:04,4,15.7,0,0,4,A276
T501384,C3099,其他,P3,在线,2026-01-01 01:00:00,2026-01-01 04:00:12,24,3.0,1,0,3,A271
T501385,C2707,业务变更,P4,在线,2026-01-07 08:00:00,2026-01-09 03:55:21,72,43.92,1,0,4,A139
T501386,C3923,业务变更,P4,在线,2026-02-21 22:00:00,2026-02-22 05:29:39,72,7.49,1,0,5,A107
T501387,C3551,退订,P4,热线,2026-03-26 04:00:00,2026-03-28 03:29:00,72,47.48,1,0,4,A208
T501388,C1485,业务变更,P1,在线,2026-02-13 19:00:00,2026-02-13 20:08:01,4,1.13,1,1,4,A250
T501389,C3824,退订,P2,App,2026-01-19 16:00:00,2026-01-19 19:25:55,8,3.43,1,0,1,A213
T501390,C2595,咨询,P3,热线,2026-01-23 05:00:00,2026-01-23 05:30:00,24,0.5,1,0,4,A138
T501391,C3094,故障申报,P3,热线,2026-01-19 15:00:00,2026-01-19 22:09:15,24,7.15,1,0,4,A208
T501392,C1257,投诉,P4,App,2026-02-01 17:00:00,2026-02-06 11:09:30,72,114.16,0,0,4,A169
T501393,C3762,投诉,P4,热线,2026-02-21 18:00:00,2026-02-22 14:49:17,72,20.82,1,0,4,A204
T501394,C3256,咨询,P4,App,2026-02-16 14:00:00,2026-02-17 02:01:41,72,12.03,1,1,4,A187
T501395,C1124,咨询,P1,邮件,2026-03-21 10:00:00,2026-03-21 13:23:21,4,3.39,1,0,5,A199
T501396,C2281,咨询,P2,热线,2026-04-03 17:00:00,2026-04-04 08:33:14,8,15.55,0,0,4,A114
T501397,C3021,咨询,P1,热线,2026-03-26 08:00:00,2026-03-26 08:35:40,4,0.59,1,0,4,A182
T501398,C1299,故障申报,P2,邮件,2026-04-18 05:00:00,2026-04-18 07:39:24,8,2.66,1,0,2,A110
T501399,C3553,退订,P4,在线,2026-02-19 18:00:00,2026-02-22 19:09:23,72,73.16,0,0,5,A118
T501400,C3908,退订,P3,邮件,2026-02-04 12:00:00,2026-02-08 04:36:24,24,88.61,0,0,4,A219
T501401,C2736,业务变更,P2,邮件,2026-04-13 08:00:00,2026-04-13 12:59:46,8,5.0,1,0,3,A231
T501402,C3772,退订,P2,邮件,2026-03-07 15:00:00,2026-03-08 16:40:16,8,25.67,0,0,4,A285
T501403,C3174,咨询,P4,App,2026-01-05 05:00:00,2026-01-12 18:35:00,72,181.58,0,0,5,A256
T501404,C3388,投诉,P1,热线,2026-04-06 04:00:00,2026-04-06 04:30:00,4,0.5,1,0,5,A279
T501405,C1454,业务变更,P4,App,2026-02-10 04:00:00,2026-02-10 20:34:13,72,16.57,1,0,4,A276
T501406,C1365,其他,P2,在线,2026-02-10 04:00:00,2026-02-10 07:38:13,8,3.64,1,0,2,A223
T501407,C3084,咨询,P3,邮件,2026-04-03 17:00:00,2026-04-04 02:44:01,24,9.73,1,1,5,A144
T501408,C2902,咨询,P2,邮件,2026-02-04 01:00:00,2026-02-04 06:48:47,8,5.81,1,0,5,A291
T501409,C2469,业务变更,P4,App,2026-02-25 15:00:00,2026-02-25 18:43:13,72,3.72,1,0,3,A188
T501410,C3347,咨询,P4,App,2026-02-09 08:00:00,2026-02-09 13:44:26,72,5.74,1,1,5,A158
T501411,C2553,退订,P2,App,2026-01-16 18:00:00,2026-01-17 02:25:13,8,8.42,0,0,3,A227
T501412,C3293,投诉,P1,热线,2026-03-06 01:00:00,2026-03-06 01:30:00,4,0.5,1,0,3,A141
T501413,C3019,故障申报,P1,邮件,2026-03-23 12:00:00,2026-03-23 13:57:36,4,1.96,1,0,2,A160
T501414,C2905,投诉,P3,在线,2026-01-01 17:00:00,2026-01-02 02:46:50,24,9.78,1,0,5,A200
T501415,C1675,咨询,P1,在线,2026-01-26 22:00:00,2026-01-26 22:53:38,4,0.89,1,0,5,A288
T501416,C3034,其他,P4,邮件,2026-02-04 22:00:00,2026-02-06 11:41:56,72,37.7,1,0,5,A281
T501417,C2604,退订,P2,在线,2026-03-08 15:00:00,2026-03-08 22:07:35,8,7.13,1,0,4,A255
T501418,C1178,咨询,P3,在线,2026-03-08 01:00:00,2026-03-08 01:30:00,24,0.5,1,0,3,A103
T501419,C2918,投诉,P3,邮件,2026-01-12 21:00:00,2026-01-13 01:02:03,24,4.03,1,0,4,A233
T501420,C1917,咨询,P2,在线,2026-02-16 04:00:00,2026-02-16 05:14:58,8,1.25,1,0,4,A166
T501421,C2173,业务变更,P1,热线,2026-02-15 10:00:00,2026-02-15 10:56:37,4,0.94,1,0,5,A227
T501422,C3423,业务变更,P2,在线,2026-03-02 01:00:00,2026-03-02 12:15:50,8,11.26,0,0,5,A142
T501423,C3087,投诉,P4,邮件,2026-04-13 21:00:00,2026-04-14 08:52:43,72,11.88,1,0,3,A146
T501424,C3153,咨询,P1,在线,2026-04-20 15:00:00,2026-04-20 15:33:35,4,0.56,1,0,2,A243
T501425,C1708,业务变更,P4,热线,2026-02-17 19:00:00,2026-02-18 15:03:21,72,20.06,1,0,4,A100
T501426,C3090,咨询,P3,在线,2026-02-12 07:00:00,2026-02-13 01:59:42,24,19.0,1,0,4,A188
T501427,C1480,其他,P2,在线,2026-01-19 13:00:00,2026-01-19 18:23:25,8,5.39,1,0,5,A219
T501428,C3009,投诉,P4,热线,2026-03-21 14:00:00,2026-03-23 04:24:13,72,38.4,1,1,2,A163
T501429,C1390,业务变更,P4,邮件,2026-03-25 03:00:00,2026-03-25 06:54:38,72,3.91,1,0,5,A294
T501430,C3402,故障申报,P4,在线,2026-03-05 09:00:00,2026-03-06 14:16:03,72,29.27,1,0,3,A161
T501431,C2833,退订,P3,在线,2026-03-16 21:00:00,2026-03-17 00:31:44,24,3.53,1,0,4,A287
T501432,C3979,业务变更,P4,在线,2026-03-15 10:00:00,2026-03-15 10:56:24,72,0.94,1,0,4,A161
T501433,C2156,投诉,P4,App,2026-04-09 23:00:00,2026-04-11 05:05:21,72,30.09,1,1,5,A156
T501434,C1260,退订,P3,App,2026-01-10 17:00:00,2026-01-12 15:29:36,24,46.49,0,0,4,A262
T501435,C3147,退订,P1,热线,2026-02-23 20:00:00,2026-02-23 21:27:19,4,1.46,1,0,4,A249
T501436,C3717,其他,P3,热线,2026-04-22 12:00:00,2026-04-22 12:53:03,24,0.88,1,0,5,A233
T501437,C1488,故障申报,P2,App,2026-03-18 19:00:00,2026-03-18 19:30:00,8,0.5,1,0,4,A140
T501438,C1453,投诉,P1,热线,2026-01-09 07:00:00,2026-01-09 10:58:58,4,3.98,1,1,4,A107
T501439,C1468,咨询,P3,在线,2026-02-02 15:00:00,2026-02-03 02:24:10,24,11.4,1,1,4,A199
T501440,C3582,其他,P3,App,2026-03-12 04:00:00,2026-03-12 17:59:29,24,13.99,1,0,1,A194
T501441,C1259,咨询,P2,在线,2026-03-25 16:00:00,2026-03-25 19:38:27,8,3.64,1,0,5,A133
T501442,C2539,咨询,P4,在线,2026-02-05 13:00:00,2026-02-08 11:37:28,72,70.62,1,0,4,A108
T501443,C3978,故障申报,P1,App,2026-03-01 17:00:00,2026-03-01 18:24:43,4,1.41,1,0,3,A268
T501444,C3634,咨询,P4,邮件,2026-04-21 09:00:00,2026-04-24 08:32:51,72,71.55,1,0,4,A231
T501445,C3008,投诉,P1,邮件,2026-02-03 19:00:00,2026-02-03 22:52:02,4,3.87,1,0,5,A120
T501446,C1423,投诉,P1,热线,2026-03-17 19:00:00,2026-03-17 21:33:47,4,2.56,1,0,2,A229
T501447,C2872,其他,P2,App,2026-03-01 15:00:00,2026-03-01 17:28:16,8,2.47,1,0,5,A264
T501448,C2042,投诉,P1,邮件,2026-02-09 05:00:00,2026-02-09 06:57:26,4,1.96,1,0,4,A164
T501449,C1826,故障申报,P1,在线,2026-04-04 13:00:00,2026-04-04 13:32:17,4,0.54,1,0,5,A236
T501450,C3561,投诉,P4,热线,2026-02-06 21:00:00,2026-02-08 18:33:20,72,45.56,1,0,4,A149
T501451,C2817,投诉,P3,热线,2026-04-11 06:00:00,2026-04-11 23:22:05,24,17.37,1,0,5,A117
T501452,C2495,咨询,P3,在线,2026-02-06 12:00:00,2026-02-07 12:20:24,24,24.34,0,0,3,A152
T501453,C2606,退订,P3,在线,2026-02-03 23:00:00,2026-02-04 07:19:57,24,8.33,1,0,5,A296
T501454,C3945,业务变更,P4,热线,2026-01-17 21:00:00,2026-01-21 22:50:08,72,97.84,0,0,5,A157
T501455,C2712,咨询,P1,在线,2026-02-27 04:00:00,2026-02-27 04:35:40,4,0.59,1,0,3,A123
T501456,C1582,故障申报,P3,热线,2026-04-12 20:00:00,2026-04-14 00:16:26,24,28.27,0,0,4,A240
T501457,C3098,咨询,P4,在线,2026-01-09 14:00:00,2026-01-10 06:34:47,72,16.58,1,0,4,A211
T501458,C1172,退订,P2,邮件,2026-04-12 09:00:00,2026-04-12 20:01:25,8,11.02,0,0,4,A207
T501459,C2620,退订,P1,在线,2026-02-26 16:00:00,2026-02-26 16:30:00,4,0.5,1,0,4,A104
T501460,C3666,故障申报,P2,App,2026-01-10 17:00:00,2026-01-10 18:32:38,8,1.54,1,0,2,A199
T501461,C1225,业务变更,P2,在线,2026-01-19 03:00:00,2026-01-19 06:35:52,8,3.6,1,0,4,A195
T501462,C3437,故障申报,P1,邮件,2026-02-09 14:00:00,2026-02-09 15:08:07,4,1.14,1,0,4,A209
T501463,C3997,投诉,P1,邮件,2026-02-09 15:00:00,2026-02-09 16:24:48,4,1.41,1,0,5,A266
T501464,C2882,咨询,P2,热线,2026-01-18 20:00:00,2026-01-19 00:23:01,8,4.38,1,0,5,A204
T501465,C3929,咨询,P4,热线,2026-01-09 22:00:00,2026-01-11 03:54:19,72,29.91,1,0,5,A236
T501466,C3847,退订,P3,热线,2026-01-25 22:00:00,2026-01-26 13:47:54,24,15.8,1,0,3,A295
T501467,C3940,其他,P1,邮件,2026-01-07 17:00:00,2026-01-07 19:20:30,4,2.34,1,0,4,A264
T501468,C2122,投诉,P2,App,2026-02-27 05:00:00,2026-02-27 05:32:07,8,0.54,1,0,4,A238
T501469,C1869,业务变更,P3,邮件,2026-04-18 01:00:00,2026-04-18 19:47:12,24,18.79,1,0,4,A168
T501470,C1486,其他,P2,邮件,2026-02-17 23:00:00,2026-02-17 23:30:00,8,0.5,1,0,3,A203
T501471,C1120,业务变更,P2,邮件,2026-04-12 02:00:00,2026-04-12 03:04:31,8,1.08,1,0,4,A221
T501472,C2857,退订,P4,在线,2026-03-06 08:00:00,2026-03-07 22:55:20,72,38.92,1,0,4,A197
T501473,C3782,退订,P3,热线,2026-01-13 17:00:00,2026-01-14 01:24:34,24,8.41,1,0,3,A203
T501474,C3230,故障申报,P1,App,2026-03-19 18:00:00,2026-03-19 18:30:00,4,0.5,1,0,4,A279
T501475,C2859,业务变更,P4,App,2026-04-22 22:00:00,2026-05-03 04:20:51,72,246.35,0,0,3,A160
