order_id,customer_id,region_l1,region_l2,bu_id,product_line,amount,order_date,period,channel,sales_manager_id,status
SO203210,C3640,华东,中线,BU-3,智能客服,19.81,2025-02-15,2025Q1,电商,SM200,closed
SO203211,C2311,华北,东线,BU-2,IT 服务,226.91,2025-08-13,2025Q3,渠道,SM191,closed
SO203212,C1266,华南,中线,BU-3,BSS-OSS,54.37,2025-07-19,2025Q3,渠道,SM198,closed
SO203213,C3220,华东,东线,BU-5,BSS-OSS,84.67,2026-03-09,2026Q1,项目集采,SM144,closed
SO203214,C2701,华东,南线,BU-4,运营商网关,84.9,2025-12-23,2025Q4,直销,SM118,shipping
SO203215,C3096,华南,南线,BU-2,云平台,10.47,2026-01-07,2026Q1,项目集采,SM160,closed
SO203216,C3884,华北,中线,BU-5,AI 助理,5.72,2025-12-19,2025Q4,渠道,SM200,closed
SO203217,C3671,西南,南线,BU-4,运营商网关,21.02,2025-07-12,2025Q3,直销,SM210,closed
SO203218,C3761,华北,北线,BU-2,数据中台,13.67,2026-03-03,2026Q1,渠道,SM182,closed
SO203219,C2219,华东,东线,BU-4,运营商网关,14.78,2025-06-27,2025Q2,渠道,SM111,shipping
SO203220,C1429,华北,中线,BU-5,云平台,105.5,2025-01-19,2025Q1,直销,SM180,closed
SO203221,C2737,华东,东线,BU-6,智能客服,37.65,2025-04-03,2025Q2,直销,SM104,closed
SO203222,C2646,东北,中线,BU-1,运营商网关,2.86,2025-05-24,2025Q2,项目集采,SM201,closed
SO203223,C1514,华东,北线,BU-1,AI 助理,13.9,2025-06-25,2025Q2,项目集采,SM179,closed
SO203224,C3598,华北,中线,BU-4,运营商网关,56.48,2026-01-08,2026Q1,项目集采,SM114,closed
SO203225,C2024,华东,中线,BU-1,云平台,175.01,2026-01-12,2026Q1,渠道,SM165,closed
SO203226,C2532,华北,中线,BU-5,数据中台,91.05,2025-09-17,2025Q3,渠道,SM203,shipping
SO203227,C3195,华南,东线,BU-6,云平台,25.83,2025-05-25,2025Q2,项目集采,SM121,closed
SO203228,C3310,华中,东线,BU-2,智能客服,32.76,2026-03-18,2026Q1,项目集采,SM158,closed
SO203229,C1234,华北,中线,BU-2,AI 助理,34.4,2024-07-08,2024Q3,渠道,SM211,closed
SO203230,C2415,华南,南线,BU-5,IT 服务,51.79,2026-01-01,2026Q1,项目集采,SM109,closed
SO203231,C1921,华东,中线,BU-6,运营商网关,43.83,2025-12-03,2025Q4,直销,SM239,closed
SO203232,C1953,华东,东线,BU-6,智能客服,228.66,2026-01-27,2026Q1,电商,SM198,closed
SO203233,C1388,华东,南线,BU-2,IT 服务,17.18,2024-02-17,2024Q1,项目集采,SM182,closed
SO203234,C1060,华东,南线,BU-5,AI 助理,81.78,2026-01-19,2026Q1,渠道,SM184,closed
SO203235,C2847,华南,东线,BU-4,运营商网关,17.59,2026-01-27,2026Q1,项目集采,SM209,closed
SO203236,C1871,华北,南线,BU-6,数据中台,14.45,2026-02-06,2026Q1,直销,SM248,pending
SO203237,C1196,华北,东线,BU-5,数据中台,26.23,2026-03-18,2026Q1,电商,SM206,closed
SO203238,C2190,华东,北线,BU-3,云平台,21.65,2026-03-24,2026Q1,渠道,SM217,closed
SO203239,C2843,华东,北线,BU-3,智能客服,62.32,2025-12-05,2025Q4,电商,SM134,closed
SO203240,C2360,华东,南线,BU-5,运营商网关,30.13,2025-03-05,2025Q1,电商,SM173,closed
SO203241,C3776,华北,中线,BU-3,智能客服,177.22,2025-10-01,2025Q4,电商,SM248,closed
SO203242,C2307,华北,南线,BU-1,IT 服务,52.11,2026-02-19,2026Q1,项目集采,SM179,closed
SO203243,C1414,华北,南线,BU-2,BSS-OSS,47.23,2025-04-14,2025Q2,直销,SM200,closed
SO203244,C1782,东北,南线,BU-3,数据中台,248.21,2026-02-20,2026Q1,项目集采,SM239,closed
SO203245,C2921,东北,东线,BU-2,BSS-OSS,57.02,2024-06-26,2024Q2,直销,SM110,closed
SO203246,C1922,华东,南线,BU-6,智能客服,440.74,2024-05-10,2024Q2,电商,SM211,closed
SO203247,C1225,华东,南线,BU-1,BSS-OSS,340.65,2026-02-27,2026Q1,项目集采,SM135,pending
SO203248,C2930,华东,南线,BU-4,AI 助理,20.81,2026-02-14,2026Q1,渠道,SM186,closed
SO203249,C3688,华北,北线,BU-6,AI 助理,51.58,2026-02-19,2026Q1,项目集采,SM128,closed
SO203250,C2395,华东,中线,BU-6,AI 助理,89.54,2026-03-16,2026Q1,直销,SM111,closed
SO203251,C1495,华南,中线,BU-5,云平台,111.46,2025-11-27,2025Q4,电商,SM167,closed
SO203252,C3672,华北,东线,BU-4,数据中台,90.78,2024-10-13,2024Q4,项目集采,SM177,shipping
SO203253,C3119,华南,南线,BU-3,BSS-OSS,4.738999999999999,2026-01-22,2026Q1,渠道,SM196,closed
SO203254,C2561,华中,南线,BU-2,云平台,18.6,2026-02-09,2026Q1,电商,SM102,closed
SO203255,C3186,华东,南线,BU-1,IT 服务,38.58,2025-10-13,2025Q4,电商,SM205,closed
SO203256,C1534,华南,北线,BU-2,智能客服,35.19,2026-02-12,2026Q1,直销,SM244,closed
SO203257,C1490,华北,东线,BU-3,IT 服务,21.02,2025-04-06,2025Q2,渠道,SM119,closed
SO203258,C1987,华北,北线,BU-1,智能客服,4.17,2026-01-21,2026Q1,项目集采,SM129,closed
SO203259,C3119,华中,南线,BU-2,IT 服务,91.97,2024-05-08,2024Q2,项目集采,SM225,closed
SO203260,C3874,华中,北线,BU-2,AI 助理,63.6,2026-02-05,2026Q1,项目集采,SM209,closed
SO203261,C1974,西南,东线,BU-3,云平台,219.3,2025-09-05,2025Q3,直销,SM219,closed
SO203262,C2362,东北,南线,BU-2,智能客服,20.58,2026-01-09,2026Q1,电商,SM248,closed
SO203263,C1914,华东,中线,BU-4,运营商网关,17.06,2025-09-02,2025Q3,电商,SM214,closed
SO203264,C3857,华东,中线,BU-3,运营商网关,9.63,2024-04-16,2024Q2,电商,SM189,closed
SO203265,C2455,华东,北线,BU-6,AI 助理,52.47,2025-10-05,2025Q4,电商,SM111,pending
SO203266,C1568,华中,南线,BU-5,BSS-OSS,122.21,2024-08-11,2024Q3,直销,SM248,closed
SO203267,C2834,华北,中线,BU-2,AI 助理,234.22,2026-02-15,2026Q1,项目集采,SM155,closed
SO203268,C2253,西南,北线,BU-4,BSS-OSS,11.58,2025-10-05,2025Q4,直销,SM133,pending
SO203269,C3236,华北,中线,BU-6,云平台,8.66,2026-01-09,2026Q1,项目集采,SM232,closed
SO203270,C3208,华中,北线,BU-2,IT 服务,19.7,2026-01-16,2026Q1,项目集采,SM235,closed
SO203271,C2430,华南,北线,BU-6,运营商网关,119.2,2025-09-11,2025Q3,电商,SM142,closed
SO203272,C1493,华东,东线,BU-6,数据中台,6.3,2024-11-17,2024Q4,渠道,SM100,closed
SO203273,C2595,东北,北线,BU-5,IT 服务,17.1,2025-04-10,2025Q2,渠道,SM172,pending
SO203274,C1913,华东,东线,BU-5,数据中台,52.53,2025-03-10,2025Q1,直销,SM196,closed
SO203275,C1415,西南,中线,BU-4,数据中台,17.0,2024-05-05,2024Q2,渠道,SM104,closed
SO203276,C3624,华南,北线,BU-6,数据中台,46.27,2026-01-15,2026Q1,项目集采,SM162,pending
SO203277,C1226,华南,中线,BU-3,云平台,144.48,2024-03-18,2024Q1,渠道,SM106,closed
SO203278,C1701,华东,中线,BU-5,AI 助理,33.8,2026-03-08,2026Q1,项目集采,SM222,closed
SO203279,C3337,华东,东线,BU-1,数据中台,51.79,2026-01-02,2026Q1,项目集采,SM150,shipping
SO203280,C3242,华中,南线,BU-4,智能客服,6.9,2026-01-11,2026Q1,项目集采,SM158,closed
SO203281,C2731,东北,东线,BU-1,IT 服务,96.93,2025-08-06,2025Q3,渠道,SM146,closed
SO203282,C2933,华东,中线,BU-2,IT 服务,11.15,2025-11-14,2025Q4,项目集采,SM186,closed
SO203283,C3020,华中,南线,BU-3,数据中台,27.25,2025-10-20,2025Q4,电商,SM102,shipping
SO203284,C2741,华南,东线,BU-6,数据中台,14.08,2025-01-04,2025Q1,渠道,SM218,closed
SO203285,C3738,华中,中线,BU-2,AI 助理,28.91,2026-01-08,2026Q1,直销,SM142,closed
SO203286,C3386,华中,南线,BU-2,云平台,18.59,2025-11-10,2025Q4,项目集采,SM141,closed
SO203287,C3998,华东,东线,BU-2,云平台,14.9,2025-07-15,2025Q3,直销,SM103,closed
SO203288,C3474,华东,东线,BU-4,运营商网关,34.5,2025-07-09,2025Q3,电商,SM233,closed
SO203289,C3061,华北,中线,BU-2,云平台,26.3,2026-02-14,2026Q1,电商,SM206,closed
SO203290,C1849,华中,北线,BU-4,云平台,69.62,2025-07-14,2025Q3,项目集采,SM178,closed
SO203291,C3428,华南,中线,BU-5,云平台,43.73,2026-01-15,2026Q1,项目集采,SM173,closed
SO203292,C3309,华东,南线,BU-6,IT 服务,22.56,2026-03-10,2026Q1,项目集采,SM204,closed
SO203293,C1813,西南,东线,BU-5,IT 服务,2.85,2025-10-16,2025Q4,渠道,SM237,closed
SO203294,C2937,华北,中线,BU-6,云平台,29.23,2026-02-03,2026Q1,电商,SM205,closed
SO203295,C1291,华北,北线,BU-3,运营商网关,44.14,2025-11-25,2025Q4,渠道,SM162,closed
SO203296,C3795,华南,南线,BU-2,BSS-OSS,23.5,2024-02-07,2024Q1,项目集采,SM157,pending
SO203297,C3213,华南,南线,BU-1,IT 服务,42.92,2025-07-15,2025Q3,电商,SM175,closed
SO203298,C3880,华东,东线,BU-3,智能客服,20.48,2024-01-04,2024Q1,渠道,SM217,closed
SO203299,C3378,华北,中线,BU-4,运营商网关,40.13,2024-06-26,2024Q2,直销,SM157,shipping
SO203300,C2146,华东,南线,BU-4,BSS-OSS,32.76,2026-03-07,2026Q1,项目集采,SM120,pending
SO203301,C1799,华东,南线,BU-3,BSS-OSS,41.12,2025-07-02,2025Q3,电商,SM162,closed
SO203302,C3706,华南,东线,BU-1,智能客服,112.12,2026-03-10,2026Q1,直销,SM162,closed
SO203303,C1011,华东,中线,BU-5,AI 助理,71.54,2025-05-22,2025Q2,渠道,SM101,closed
SO203304,C3431,华东,东线,BU-1,AI 助理,1.07,2026-03-20,2026Q1,项目集采,SM107,closed
SO203305,C2343,西南,中线,BU-2,AI 助理,73.99,2026-03-18,2026Q1,项目集采,SM142,closed
SO203306,C2484,华南,中线,BU-1,AI 助理,75.32,2025-04-12,2025Q2,项目集采,SM181,closed
SO203307,C1837,华东,中线,BU-3,BSS-OSS,56.29,2024-08-08,2024Q3,电商,SM130,closed
SO203308,C2473,华东,东线,BU-3,数据中台,195.76,2025-02-25,2025Q1,电商,SM229,closed
SO203309,C3062,华北,北线,BU-4,IT 服务,27.34,2025-05-27,2025Q2,电商,SM126,closed
SO203310,C1826,华东,北线,BU-6,AI 助理,59.8,2024-08-18,2024Q3,直销,SM225,pending
SO203311,C1848,华北,东线,BU-3,AI 助理,5.86,2024-01-25,2024Q1,项目集采,SM200,closed
SO203312,C2568,华北,北线,BU-2,IT 服务,80.01,2026-03-23,2026Q1,直销,SM244,closed
SO203313,C3800,东北,中线,BU-2,AI 助理,32.65,2026-02-22,2026Q1,电商,SM219,closed
SO203314,C3277,华东,北线,BU-5,BSS-OSS,83.79,2026-01-16,2026Q1,渠道,SM135,pending
SO203315,C3135,华北,中线,BU-6,智能客服,80.44,2024-07-08,2024Q3,直销,SM222,closed
SO203316,C3223,华东,东线,BU-4,运营商网关,3.52,2026-01-26,2026Q1,直销,SM126,closed
SO203317,C1588,华北,东线,BU-4,云平台,131.34,2026-02-01,2026Q1,项目集采,SM220,closed
SO203318,C1266,华中,中线,BU-6,云平台,88.74,2025-03-14,2025Q1,直销,SM132,closed
SO203319,C3902,华南,中线,BU-5,AI 助理,2.99,2026-02-01,2026Q1,电商,SM184,closed
SO203320,C1548,华东,中线,BU-1,AI 助理,114.68,2025-12-10,2025Q4,项目集采,SM226,closed
SO203321,C2818,东北,中线,BU-4,智能客服,9.14,2026-01-09,2026Q1,渠道,SM182,closed
SO203322,C2963,华北,中线,BU-6,IT 服务,17.19,2025-04-07,2025Q2,项目集采,SM167,closed
SO203323,C1135,华南,北线,BU-3,IT 服务,108.28,2025-07-18,2025Q3,项目集采,SM130,closed
SO203324,C3309,华北,中线,BU-3,BSS-OSS,4.23,2025-10-01,2025Q4,项目集采,SM202,closed
SO203325,C2802,华北,东线,BU-3,运营商网关,55.54,2026-02-09,2026Q1,渠道,SM200,closed
SO203326,C1336,华东,中线,BU-1,BSS-OSS,11.66,2025-07-19,2025Q3,项目集采,SM190,closed
SO203327,C1938,华南,中线,BU-4,运营商网关,85.41,2026-03-15,2026Q1,直销,SM128,closed
SO203328,C3646,华南,中线,BU-3,运营商网关,68.37,2024-10-20,2024Q4,项目集采,SM141,closed
SO203329,C3332,华中,东线,BU-2,IT 服务,7.81,2025-04-09,2025Q2,电商,SM142,closed
SO203330,C3676,西南,中线,BU-3,智能客服,21.88,2026-01-14,2026Q1,直销,SM172,closed
SO203331,C1218,华北,中线,BU-1,AI 助理,8.81,2026-02-08,2026Q1,电商,SM149,closed
SO203332,C3400,华中,南线,BU-5,AI 助理,10.62,2025-10-08,2025Q4,直销,SM210,pending
SO203333,C3858,华中,南线,BU-3,智能客服,16.79,2024-05-17,2024Q2,直销,SM227,closed
SO203334,C3198,华南,东线,BU-3,云平台,94.81,2024-03-09,2024Q1,直销,SM118,closed
SO203335,C3586,华东,中线,BU-4,云平台,52.49,2026-03-15,2026Q1,直销,SM168,closed
SO203336,C1506,华北,南线,BU-5,云平台,80.7,2025-12-16,2025Q4,直销,SM146,shipping
SO203337,C1689,华北,中线,BU-3,云平台,72.6,2024-07-15,2024Q3,电商,SM180,closed
SO203338,C3363,华南,中线,BU-5,运营商网关,0.01,2026-02-17,2026Q1,直销,SM107,closed
SO203339,C1032,华南,东线,BU-6,云平台,41.09,2025-09-04,2025Q3,直销,SM101,pending
SO203340,C1992,华东,中线,BU-6,数据中台,74.42,2026-03-10,2026Q1,渠道,SM184,closed
SO203341,C2995,华北,南线,BU-1,数据中台,98.2,2026-03-22,2026Q1,项目集采,SM146,shipping
SO203342,C1108,华北,东线,BU-6,IT 服务,152.03,2026-02-27,2026Q1,直销,SM207,closed
SO203343,C1538,华中,中线,BU-5,BSS-OSS,58.36,2025-01-24,2025Q1,电商,SM111,closed
SO203344,C2240,华东,南线,BU-4,智能客服,3.78,2024-01-15,2024Q1,直销,SM177,closed
SO203345,C3562,东北,北线,BU-2,AI 助理,5.52,2024-10-17,2024Q4,电商,SM138,closed
SO203346,C1338,华北,中线,BU-3,数据中台,49.64,2025-10-12,2025Q4,直销,SM170,closed
SO203347,C1488,华东,南线,BU-6,智能客服,23.53,2026-03-14,2026Q1,渠道,SM165,closed
SO203348,C3996,华中,北线,BU-6,数据中台,44.39,2025-08-08,2025Q3,渠道,SM189,closed
SO203349,C1021,华中,北线,BU-6,IT 服务,6.59,2025-08-24,2025Q3,渠道,SM222,closed
SO203350,C2431,华东,中线,BU-5,IT 服务,135.32,2025-08-26,2025Q3,直销,SM100,closed
SO203351,C1124,东北,南线,BU-6,AI 助理,14.45,2025-06-08,2025Q2,渠道,SM250,closed
SO203352,C2944,华中,北线,BU-5,智能客服,32.65,2024-02-24,2024Q1,渠道,SM163,closed
SO203353,C3335,华北,中线,BU-2,云平台,62.78,2025-09-23,2025Q3,电商,SM204,closed
SO203354,C1327,华北,东线,BU-3,BSS-OSS,173.21,2025-12-22,2025Q4,直销,SM235,closed
SO203355,C1881,华东,中线,BU-4,智能客服,19.77,2025-05-10,2025Q2,项目集采,SM215,closed
SO203356,C2173,华东,北线,BU-5,云平台,39.06,2026-01-08,2026Q1,渠道,SM213,closed
SO203357,C1024,华北,中线,BU-5,运营商网关,0.12,2025-10-23,2025Q4,电商,SM219,closed
SO203358,C1669,华中,南线,BU-1,数据中台,74.94,2024-11-03,2024Q4,项目集采,SM236,shipping
SO203359,C1630,华南,北线,BU-4,BSS-OSS,6.43,2026-01-12,2026Q1,电商,SM230,closed
SO203360,C3095,华东,中线,BU-2,运营商网关,28.14,2024-05-01,2024Q2,直销,SM133,closed
SO203361,C2374,华北,东线,BU-4,智能客服,44.85,2025-10-08,2025Q4,直销,SM179,closed
SO203362,C3429,华东,南线,BU-5,智能客服,62.37,2025-03-05,2025Q1,项目集采,SM215,closed
SO203363,C3648,华东,南线,BU-6,智能客服,108.0,2024-03-12,2024Q1,直销,SM136,closed
SO203364,C2543,华南,中线,BU-5,IT 服务,37.97,2024-05-21,2024Q2,渠道,SM215,closed
SO203365,C3628,华东,南线,BU-1,云平台,83.88,2025-06-20,2025Q2,项目集采,SM224,closed
SO203366,C2696,华北,东线,BU-5,智能客服,23.24,2024-02-21,2024Q1,项目集采,SM238,closed
SO203367,C1833,华中,北线,BU-1,AI 助理,7.51,2024-05-23,2024Q2,电商,SM173,closed
SO203368,C3858,华北,南线,BU-2,智能客服,22.39,2025-11-12,2025Q4,电商,SM168,closed
SO203369,C1547,华东,北线,BU-1,BSS-OSS,61.33,2026-03-10,2026Q1,项目集采,SM135,closed
SO203370,C1711,华北,南线,BU-4,IT 服务,24.9,2024-07-07,2024Q3,项目集采,SM234,closed
SO203371,C1842,西南,南线,BU-5,智能客服,35.34,2025-06-05,2025Q2,电商,SM239,closed
SO203372,C2278,西南,中线,BU-3,运营商网关,21.06,2026-02-18,2026Q1,渠道,SM103,closed
SO203373,C3062,华中,东线,BU-4,数据中台,8.08,2025-12-14,2025Q4,渠道,SM108,closed
SO203374,C2438,华东,南线,BU-3,数据中台,26.01,2025-02-22,2025Q1,电商,SM227,closed
SO203375,C1003,西南,中线,BU-5,IT 服务,128.64,2026-02-25,2026Q1,直销,SM153,closed
SO203376,C1017,华北,中线,BU-3,IT 服务,26.79,2026-01-14,2026Q1,项目集采,SM179,closed
SO203377,C3988,华南,东线,BU-1,智能客服,4.08,2025-10-05,2025Q4,渠道,SM180,closed
SO203378,C3479,西南,北线,BU-1,数据中台,13.32,2025-10-20,2025Q4,直销,SM152,pending
SO203379,C2957,华东,北线,BU-2,数据中台,2.36,2026-01-15,2026Q1,项目集采,SM206,closed
SO203380,C3973,华北,南线,BU-5,运营商网关,24.02,2025-03-26,2025Q1,直销,SM230,closed
SO203381,C1046,东北,中线,BU-4,AI 助理,11.78,2026-02-05,2026Q1,项目集采,SM215,closed
SO203382,C1614,西南,南线,BU-3,IT 服务,0.72,2026-02-23,2026Q1,电商,SM107,closed
SO203383,C1572,西南,北线,BU-4,AI 助理,29.22,2026-02-04,2026Q1,电商,SM113,closed
SO203384,C3021,华北,北线,BU-3,云平台,110.92,2024-06-02,2024Q2,渠道,SM184,closed
SO203385,C3213,华东,北线,BU-4,IT 服务,69.52,2026-03-07,2026Q1,直销,SM160,closed
SO203386,C1535,华东,南线,BU-1,云平台,157.25,2024-11-23,2024Q4,直销,SM122,closed
SO203387,C3456,华东,中线,BU-2,运营商网关,21.13,2026-03-12,2026Q1,项目集采,SM158,closed
SO203388,C2643,西南,南线,BU-6,云平台,28.67,2026-01-16,2026Q1,渠道,SM143,closed
SO203389,C2203,华北,南线,BU-5,智能客服,10.94,2025-07-25,2025Q3,直销,SM217,closed
SO203390,C1926,华北,北线,BU-1,云平台,9.72,2024-01-22,2024Q1,项目集采,SM130,closed
SO203391,C3346,华东,南线,BU-6,运营商网关,60.02,2025-05-04,2025Q2,直销,SM183,closed
SO203392,C1456,东北,南线,BU-6,运营商网关,113.64,2025-11-06,2025Q4,直销,SM218,shipping
SO203393,C2876,华东,中线,BU-3,AI 助理,7.95,2024-09-25,2024Q3,渠道,SM218,closed
SO203394,C2906,华南,中线,BU-3,BSS-OSS,4.9559999999999995,2026-02-02,2026Q1,直销,SM179,closed
SO203395,C1387,西南,中线,BU-5,运营商网关,121.73,2025-02-15,2025Q1,项目集采,SM100,closed
SO203396,C3364,华北,东线,BU-1,云平台,10.3,2026-03-14,2026Q1,项目集采,SM148,pending
SO203397,C2570,华东,南线,BU-6,运营商网关,23.39,2026-03-03,2026Q1,项目集采,SM237,closed
SO203398,C3361,华东,北线,BU-1,数据中台,37.04,2026-03-01,2026Q1,电商,SM225,closed
SO203399,C1902,华东,东线,BU-4,IT 服务,60.19,2025-02-06,2025Q1,项目集采,SM143,pending
SO203400,C2821,华东,东线,BU-6,AI 助理,50.74,2025-12-22,2025Q4,项目集采,SM179,closed
SO203401,C3945,华东,中线,BU-6,IT 服务,110.92,2025-01-16,2025Q1,项目集采,SM226,closed
SO203402,C3671,华东,南线,BU-1,云平台,232.44,2026-03-26,2026Q1,项目集采,SM124,shipping
SO203403,C3398,华东,东线,BU-6,AI 助理,153.94,2026-03-08,2026Q1,项目集采,SM164,pending
SO203404,C3620,华中,南线,BU-6,数据中台,25.81,2026-01-23,2026Q1,项目集采,SM160,closed
SO203405,C3513,西南,南线,BU-5,IT 服务,155.84,2025-07-04,2025Q3,直销,SM236,closed
SO203406,C1733,华北,中线,BU-3,IT 服务,7.33,2025-12-05,2025Q4,项目集采,SM191,closed
SO203407,C3414,华北,南线,BU-4,云平台,78.83,2026-02-10,2026Q1,项目集采,SM153,closed
SO203408,C3210,西南,中线,BU-4,云平台,14.37,2025-09-11,2025Q3,项目集采,SM165,closed
SO203409,C3015,华南,中线,BU-5,IT 服务,102.11,2026-02-04,2026Q1,项目集采,SM106,closed
SO203410,C1181,西南,北线,BU-4,云平台,67.28,2026-02-14,2026Q1,电商,SM217,closed
SO203411,C2851,华东,南线,BU-3,IT 服务,37.33,2025-08-06,2025Q3,电商,SM135,closed
SO203412,C3313,华中,北线,BU-3,AI 助理,114.36,2026-02-23,2026Q1,直销,SM136,closed
SO203413,C2621,华中,南线,BU-2,AI 助理,18.3,2025-04-06,2025Q2,直销,SM176,closed
SO203414,C2967,华东,北线,BU-1,AI 助理,46.24,2026-02-15,2026Q1,项目集采,SM222,closed
SO203415,C1857,华东,南线,BU-4,云平台,17.98,2025-02-23,2025Q1,直销,SM101,closed
SO203416,C3278,华中,北线,BU-5,运营商网关,140.21,2026-02-03,2026Q1,电商,SM112,closed
SO203417,C3086,华东,北线,BU-4,智能客服,1.63,2024-10-03,2024Q4,项目集采,SM109,closed
SO203418,C3346,西南,东线,BU-6,云平台,108.99,2026-02-10,2026Q1,电商,SM237,closed
SO203419,C1751,华东,东线,BU-6,BSS-OSS,23.75,2026-01-26,2026Q1,项目集采,SM107,closed
SO203420,C2152,华南,南线,BU-3,云平台,67.44,2025-10-22,2025Q4,项目集采,SM210,closed
SO203421,C3484,华北,中线,BU-4,BSS-OSS,30.95,2026-01-23,2026Q1,电商,SM181,closed
SO203422,C2094,华东,南线,BU-3,智能客服,144.18,2024-04-26,2024Q2,项目集采,SM227,closed
SO203423,C1237,华东,中线,BU-3,BSS-OSS,2.95,2026-02-16,2026Q1,电商,SM217,closed
SO203424,C1387,华北,南线,BU-2,智能客服,5.98,2025-09-21,2025Q3,项目集采,SM250,closed
SO203425,C2654,华北,北线,BU-2,云平台,86.68,2025-12-10,2025Q4,电商,SM192,closed
SO203426,C2856,华中,北线,BU-4,云平台,73.68,2026-03-02,2026Q1,直销,SM121,shipping
SO203427,C1220,华中,东线,BU-2,运营商网关,78.99,2025-06-21,2025Q2,电商,SM250,closed
SO203428,C2721,华南,北线,BU-3,数据中台,2.8069999999999995,2026-01-14,2026Q1,渠道,SM146,pending
SO203429,C1637,华中,东线,BU-6,BSS-OSS,4.49,2025-11-06,2025Q4,渠道,SM249,closed
SO203430,C3398,华北,中线,BU-4,智能客服,77.92,2026-03-13,2026Q1,渠道,SM190,shipping
SO203431,C2702,华北,中线,BU-4,IT 服务,36.28,2024-05-08,2024Q2,电商,SM155,closed
SO203432,C2648,华中,南线,BU-2,AI 助理,2.4,2026-02-01,2026Q1,直销,SM171,pending
SO203433,C2279,西南,东线,BU-5,AI 助理,203.76,2026-02-24,2026Q1,电商,SM213,shipping
SO203434,C2154,华南,东线,BU-6,AI 助理,45.07,2026-02-03,2026Q1,直销,SM123,closed
SO203435,C1314,西南,东线,BU-6,AI 助理,1.03,2026-01-24,2026Q1,项目集采,SM160,closed
SO203436,C3659,华北,东线,BU-3,运营商网关,27.6,2026-02-17,2026Q1,直销,SM222,closed
SO203437,C2899,华东,东线,BU-3,BSS-OSS,19.93,2024-03-22,2024Q1,电商,SM138,pending
SO203438,C1389,华东,东线,BU-3,BSS-OSS,31.43,2026-01-08,2026Q1,项目集采,SM217,closed
SO203439,C1508,华北,南线,BU-3,运营商网关,81.77,2026-02-24,2026Q1,项目集采,SM209,closed
SO203440,C2239,华中,北线,BU-6,云平台,38.23,2024-09-23,2024Q3,电商,SM242,closed
SO203441,C3899,华东,南线,BU-3,IT 服务,113.78,2025-04-26,2025Q2,项目集采,SM138,closed
SO203442,C3091,华中,中线,BU-5,数据中台,27.2,2024-03-26,2024Q1,渠道,SM174,closed
SO203443,C1420,华中,中线,BU-5,运营商网关,58.27,2025-02-14,2025Q1,直销,SM183,closed
