store_id,store_name,region,city,format,month,weekday_sales,weekend_sales,total_sales,gross_margin,headcount
S2172,门店-0172,华北,南京,旗舰店,2026-03,242.12,343.8,585.91,0.2733,11
S2172,门店-0172,华北,北京,旗舰店,2026-04,223.14,228.84,451.99,0.2375,3
S2172,门店-0172,华北,上海,旗舰店,2025-05,230.62,283.45,514.06,0.2784,3
S2172,门店-0172,华北,西安,旗舰店,2025-06,82.93,97.68,180.61,0.2783,15
S2172,门店-0172,华北,上海,旗舰店,2025-07,268.69,428.56,697.25,0.3015,4
S2172,门店-0172,华北,武汉,旗舰店,2025-08,245.39,333.59,578.98,0.2167,9
S2172,门店-0172,华北,武汉,旗舰店,2025-09,252.84,347.95,600.78,0.2623,6
S2172,门店-0172,华北,广州,旗舰店,2025-10,99.64,152.17,251.81,0.2651,15
S2172,门店-0172,华北,北京,旗舰店,2025-11,117.34,181.91,299.25,0.2077,14
S2172,门店-0172,华北,杭州,旗舰店,2025-12,200.53,188.84,389.37,0.2702,8
S2173,门店-0173,华东,西安,便利店,2026-01,169.08,246.06,415.14,0.2082,15
S2173,门店-0173,华东,成都,便利店,2026-02,191.94,227.99,419.93,0.316,14
S2173,门店-0173,华东,北京,便利店,2026-03,110.03,149.69,259.72,0.2201,15
S2173,门店-0173,华东,南京,便利店,2026-04,204.73,210.77,415.5,0.2594,11
S2173,门店-0173,华东,广州,便利店,2025-05,329.48,416.02,745.5,0.2478,15
S2173,门店-0173,华东,上海,便利店,2025-06,312.66,323.2,635.86,0.2519,11
S2173,门店-0173,华东,武汉,便利店,2025-07,255.02,269.48,524.5,0.3093,11
S2173,门店-0173,华东,西安,便利店,2025-08,355.56,414.98,770.54,0.3325,12
S2173,门店-0173,华东,上海,便利店,2025-09,138.54,142.87,281.41,0.2456,13
S2173,门店-0173,华东,重庆,便利店,2025-10,295.46,327.38,622.84,0.2605,11
S2173,门店-0173,华东,西安,便利店,2025-11,341.49,379.79,721.28,0.3107,8
S2173,门店-0173,华东,武汉,便利店,2025-12,133.15,157.47,290.62,0.3328,10
S2174,门店-0174,华东,西安,无人店,2026-01,348.28,444.95,793.24,0.2629,13
S2174,门店-0174,华东,成都,无人店,2026-02,230.71,216.94,447.66,0.3235,8
S2174,门店-0174,华东,南京,无人店,2026-03,127.8,152.59,280.4,0.3131,3
S2174,门店-0174,华东,杭州,无人店,2026-04,349.12,407.64,756.76,0.288,10
S2174,门店-0174,华东,成都,无人店,2025-05,232.93,353.41,586.34,0.3324,9
S2174,门店-0174,华东,西安,无人店,2025-06,286.59,263.6,550.19,0.2363,9
S2174,门店-0174,华东,西安,无人店,2025-07,228.3,184.45,412.75,0.2479,10
S2174,门店-0174,华东,西安,无人店,2025-08,117.65,110.49,228.14,0.2383,13
S2174,门店-0174,华东,北京,无人店,2025-09,213.3,295.9,509.2,0.1984,14
S2174,门店-0174,华东,杭州,无人店,2025-10,193.64,295.85,489.49,0.2819,10
S2174,门店-0174,华东,上海,无人店,2025-11,135.21,115.3,250.51,0.1938,3
S2174,门店-0174,华东,广州,无人店,2025-12,111.45,125.76,237.21,0.1924,6
S2175,门店-0175,西南,南京,旗舰店,2026-01,214.63,283.76,498.39,0.2661,9
S2175,门店-0175,西南,深圳,旗舰店,2026-02,180.11,267.6,447.71,0.2539,6
S2175,门店-0175,西南,深圳,旗舰店,2026-03,73.25,88.49,161.74,0.2394,4
S2175,门店-0175,西南,成都,旗舰店,2026-04,186.55,282.3,468.85,0.3153,11
S2175,门店-0175,西南,北京,旗舰店,2025-05,152.51,169.61,322.12,0.2137,5
S2175,门店-0175,西南,南京,旗舰店,2025-06,205.45,231.01,436.45,0.1941,11
S2175,门店-0175,西南,成都,旗舰店,2025-07,178.47,268.77,447.23,0.1862,6
S2175,门店-0175,西南,广州,旗舰店,2025-08,46.16,42.54,88.7,0.2513,11
S2175,门店-0175,西南,南京,旗舰店,2025-09,260.06,374.67,634.73,0.2316,6
S2175,门店-0175,西南,广州,旗舰店,2025-10,261.52,324.12,585.64,0.251,6
S2175,门店-0175,西南,北京,旗舰店,2025-11,184.27,234.1,418.37,0.3136,7
S2175,门店-0175,西南,上海,旗舰店,2025-12,196.42,169.8,366.22,0.2009,13
S2176,门店-0176,华东,南京,便利店,2026-01,288.95,290.78,579.73,0.2674,8
S2176,门店-0176,华东,武汉,便利店,2026-02,331.62,361.24,692.86,0.2108,8
S2176,门店-0176,华东,重庆,便利店,2026-03,299.24,305.95,605.19,0.2938,8
S2176,门店-0176,华东,武汉,便利店,2026-04,255.84,308.62,564.46,0.2096,4
S2176,门店-0176,华东,重庆,便利店,2025-05,324.61,488.32,812.92,0.3244,13
S2176,门店-0176,华东,广州,便利店,2025-06,245.44,346.93,592.37,0.2187,6
S2176,门店-0176,华东,杭州,便利店,2025-07,322.46,389.4,711.86,0.3088,14
S2176,门店-0176,华东,南京,便利店,2025-08,143.13,163.34,306.47,0.2196,12
S2176,门店-0176,华东,西安,便利店,2025-09,209.05,304.3,513.35,0.231,15
S2176,门店-0176,华东,重庆,便利店,2025-10,230.25,364.15,594.4,0.2646,13
S2176,门店-0176,华东,西安,便利店,2025-11,85.33,91.1,176.43,0.2927,3
S2176,门店-0176,华东,北京,便利店,2025-12,318.7,470.96,789.66,0.2553,8
S2177,门店-0177,华中,成都,旗舰店,2026-01,165.61,155.32,320.92,0.2272,11
S2177,门店-0177,华中,西安,旗舰店,2026-02,211.12,186.03,397.14,0.1815,7
S2177,门店-0177,华中,成都,旗舰店,2026-03,155.9,217.25,373.15,0.2294,13
S2177,门店-0177,华中,西安,旗舰店,2026-04,97.35,152.98,250.33,0.2406,7
S2177,门店-0177,华中,西安,旗舰店,2025-05,48.24,40.67,88.91,0.2329,8
S2177,门店-0177,华中,武汉,旗舰店,2025-06,158.31,214.23,372.54,0.2766,5
S2177,门店-0177,华中,武汉,旗舰店,2025-07,98.94,104.02,202.95,0.2559,9
S2177,门店-0177,华中,广州,旗舰店,2025-08,83.6,73.77,157.37,0.2189,10
S2177,门店-0177,华中,上海,旗舰店,2025-09,204.3,297.41,501.71,0.2778,5
S2177,门店-0177,华中,重庆,旗舰店,2025-10,106.55,100.93,207.48,0.2349,7
S2177,门店-0177,华中,成都,旗舰店,2025-11,169.4,224.87,394.27,0.221,7
S2177,门店-0177,华中,北京,旗舰店,2025-12,113.26,112.02,225.28,0.2863,7
S2178,门店-0178,华南,广州,标准店,2026-01,235.21,364.74,599.95,0.2173,15
S2178,门店-0178,华南,上海,标准店,2026-02,316.66,419.61,736.27,0.2169,13
S2178,门店-0178,华南,西安,标准店,2026-03,207.37,292.73,500.1,0.2994,13
S2178,门店-0178,华南,杭州,标准店,2026-04,125.68,148.81,274.49,0.3074,6
S2178,门店-0178,华南,杭州,标准店,2025-05,291.79,364.83,656.62,0.2904,7
S2178,门店-0178,华南,杭州,标准店,2025-06,350.85,478.78,829.63,0.2789,11
S2178,门店-0178,华南,武汉,标准店,2025-07,340.16,437.79,777.94,0.3248,8
S2178,门店-0178,华南,上海,标准店,2025-08,293.07,398.19,691.26,0.2399,8
S2178,门店-0178,华南,成都,标准店,2025-09,118.25,96.46,214.71,0.2451,10
S2178,门店-0178,华南,武汉,标准店,2025-10,110.85,139.58,250.43,0.3317,8
S2178,门店-0178,华南,深圳,标准店,2025-11,97.17,131.44,228.62,0.2742,15
S2178,门店-0178,华南,西安,标准店,2025-12,355.74,442.62,798.35,0.2024,14
S2179,门店-0179,西南,深圳,无人店,2026-01,47.7,55.32,103.02,0.3062,9
S2179,门店-0179,西南,杭州,无人店,2026-02,105.29,110.86,216.15,0.2897,5
S2179,门店-0179,西南,成都,无人店,2026-03,188.12,171.14,359.26,0.225,6
S2179,门店-0179,西南,上海,无人店,2026-04,159.17,206.07,365.24,0.3128,11
S2179,门店-0179,西南,广州,无人店,2025-05,229.19,252.36,481.56,0.3105,11
S2179,门店-0179,西南,北京,无人店,2025-06,220.72,234.55,455.27,0.1853,3
S2179,门店-0179,西南,西安,无人店,2025-07,106.98,114.21,221.19,0.3169,12
S2179,门店-0179,西南,深圳,无人店,2025-08,81.13,79.98,161.11,0.26,13
S2179,门店-0179,西南,重庆,无人店,2025-09,52.23,62.14,114.37,0.3157,3
S2179,门店-0179,西南,上海,无人店,2025-10,116.88,123.08,239.95,0.3185,9
S2179,门店-0179,西南,南京,无人店,2025-11,101.02,99.66,200.67,0.2144,12
S2179,门店-0179,西南,广州,无人店,2025-12,86.12,130.0,216.12,0.2365,14
S2180,门店-0180,华南,南京,无人店,2026-01,325.24,441.98,767.22,0.228,7
S2180,门店-0180,华南,成都,无人店,2026-02,325.53,455.36,780.9,0.2567,4
S2180,门店-0180,华南,武汉,无人店,2026-03,294.12,327.57,621.69,0.2031,3
S2180,门店-0180,华南,南京,无人店,2026-04,116.33,124.94,241.26,0.2845,13
S2180,门店-0180,华南,西安,无人店,2025-05,109.28,128.45,237.73,0.2276,4
S2180,门店-0180,华南,深圳,无人店,2025-06,77.06,105.91,182.97,0.2553,9
S2180,门店-0180,华南,杭州,无人店,2025-07,341.2,502.65,843.85,0.256,14
S2180,门店-0180,华南,南京,无人店,2025-08,153.06,186.42,339.48,0.3307,13
S2180,门店-0180,华南,成都,无人店,2025-09,298.69,242.7,541.39,0.3091,3
S2180,门店-0180,华南,北京,无人店,2025-10,153.87,150.06,303.94,0.2768,11
S2180,门店-0180,华南,南京,无人店,2025-11,342.12,508.72,850.84,0.3293,6
S2180,门店-0180,华南,重庆,无人店,2025-12,341.35,483.99,825.34,0.2444,10
S2181,门店-0181,华东,南京,便利店,2026-01,323.84,392.65,716.49,0.1942,5
S2181,门店-0181,华东,南京,便利店,2026-02,103.88,91.98,195.86,0.2783,14
S2181,门店-0181,华东,北京,便利店,2026-03,306.71,432.83,739.54,0.3285,5
S2181,门店-0181,华东,武汉,便利店,2026-04,74.71,112.72,187.43,0.2767,12
S2181,门店-0181,华东,重庆,便利店,2025-05,212.26,330.83,543.09,0.2899,9
S2181,门店-0181,华东,杭州,便利店,2025-06,162.41,178.21,340.62,0.3045,5
S2181,门店-0181,华东,南京,便利店,2025-07,104.08,130.14,234.22,0.2618,12
S2181,门店-0181,华东,北京,便利店,2025-08,313.88,428.12,742.0,0.3263,6
S2181,门店-0181,华东,深圳,便利店,2025-09,253.71,321.84,575.54,0.3051,11
S2181,门店-0181,华东,上海,便利店,2025-10,229.8,291.18,520.99,0.2265,4
S2181,门店-0181,华东,杭州,便利店,2025-11,206.23,254.48,460.71,0.2451,12
S2181,门店-0181,华东,广州,便利店,2025-12,253.68,226.38,480.06,0.2381,4
S2182,门店-0182,华东,南京,便利店,2026-01,339.74,380.92,720.66,0.2536,12
S2182,门店-0182,华东,上海,便利店,2026-02,191.68,229.56,421.23,0.3254,15
S2182,门店-0182,华东,南京,便利店,2026-03,186.19,187.65,373.84,0.2819,8
S2182,门店-0182,华东,重庆,便利店,2026-04,285.21,438.95,724.16,0.2224,11
S2182,门店-0182,华东,武汉,便利店,2025-05,124.91,141.21,266.12,0.3134,15
S2182,门店-0182,华东,深圳,便利店,2025-06,238.58,298.79,537.37,0.319,14
S2182,门店-0182,华东,深圳,便利店,2025-07,205.88,302.79,508.67,0.2791,15
S2182,门店-0182,华东,南京,便利店,2025-08,318.84,281.09,599.93,0.3204,4
S2182,门店-0182,华东,成都,便利店,2025-09,91.5,117.21,208.72,0.3242,12
S2182,门店-0182,华东,北京,便利店,2025-10,187.87,286.72,474.59,0.2689,10
S2182,门店-0182,华东,广州,便利店,2025-11,261.07,301.65,562.71,0.2655,5
S2182,门店-0182,华东,西安,便利店,2025-12,203.79,269.04,472.82,0.2197,5
S2183,门店-0183,华南,重庆,无人店,2026-01,152.65,207.09,359.74,0.3276,10
S2183,门店-0183,华南,重庆,无人店,2026-02,100.98,141.04,242.02,0.3357,3
S2183,门店-0183,华南,成都,无人店,2026-03,330.96,284.67,615.62,0.2722,15
S2183,门店-0183,华南,武汉,无人店,2026-04,282.11,430.19,712.3,0.2115,7
S2183,门店-0183,华南,广州,无人店,2025-05,289.42,276.11,565.53,0.3075,15
S2183,门店-0183,华南,西安,无人店,2025-06,184.09,208.99,393.08,0.2114,5
S2183,门店-0183,华南,杭州,无人店,2025-07,84.09,126.08,210.17,0.1898,3
S2183,门店-0183,华南,西安,无人店,2025-08,130.3,208.07,338.37,0.2294,10
S2183,门店-0183,华南,北京,无人店,2025-09,269.97,331.36,601.33,0.2031,9
S2183,门店-0183,华南,成都,无人店,2025-10,286.21,254.09,540.3,0.275,4
S2183,门店-0183,华南,重庆,无人店,2025-11,130.14,206.16,336.31,0.3146,8
S2183,门店-0183,华南,杭州,无人店,2025-12,222.5,301.31,523.81,0.3189,12
S2184,门店-0184,华东,西安,便利店,2026-01,267.53,263.33,530.86,0.274,9
S2184,门店-0184,华东,西安,便利店,2026-02,301.72,393.92,695.64,0.3112,13
S2184,门店-0184,华东,武汉,便利店,2026-03,164.28,249.09,413.36,0.2428,14
S2184,门店-0184,华东,深圳,便利店,2026-04,166.19,209.34,375.53,0.2132,12
S2184,门店-0184,华东,成都,便利店,2025-05,96.76,144.32,241.08,0.321,3
S2184,门店-0184,华东,杭州,便利店,2025-06,168.14,251.93,420.07,0.2803,13
S2184,门店-0184,华东,上海,便利店,2025-07,339.42,464.4,803.82,0.2265,7
S2184,门店-0184,华东,西安,便利店,2025-08,132.22,195.19,327.41,0.294,4
S2184,门店-0184,华东,武汉,便利店,2025-09,334.39,422.58,756.97,0.2053,13
S2184,门店-0184,华东,北京,便利店,2025-10,173.41,245.54,418.95,0.1903,8
S2184,门店-0184,华东,深圳,便利店,2025-11,244.73,210.88,455.61,0.2167,13
S2184,门店-0184,华东,杭州,便利店,2025-12,147.06,164.15,311.22,0.2572,7
S2185,门店-0185,华南,西安,无人店,2026-01,95.43,91.82,187.26,0.3192,9
S2185,门店-0185,华南,北京,无人店,2026-02,230.5,269.84,500.33,0.2045,6
S2185,门店-0185,华南,重庆,无人店,2026-03,158.13,167.51,325.64,0.3103,12
S2185,门店-0185,华南,西安,无人店,2026-04,205.1,209.72,414.81,0.3039,15
S2185,门店-0185,华南,南京,无人店,2025-05,353.8,428.75,782.54,0.2697,12
S2185,门店-0185,华南,广州,无人店,2025-06,347.8,337.21,685.01,0.3078,12
S2185,门店-0185,华南,武汉,无人店,2025-07,234.32,331.5,565.82,0.2984,11
S2185,门店-0185,华南,广州,无人店,2025-08,350.12,310.94,661.06,0.2695,9
S2185,门店-0185,华南,广州,无人店,2025-09,259.94,241.28,501.22,0.291,5
S2185,门店-0185,华南,西安,无人店,2025-10,177.76,259.22,436.98,0.2641,15
S2185,门店-0185,华南,深圳,无人店,2025-11,343.61,400.78,744.39,0.2981,3
S2185,门店-0185,华南,武汉,无人店,2025-12,92.17,107.1,199.27,0.3069,13
S2186,门店-0186,华南,北京,无人店,2026-01,193.28,182.68,375.96,0.3279,15
S2186,门店-0186,华南,北京,无人店,2026-02,269.26,336.67,605.93,0.2233,5
S2186,门店-0186,华南,广州,无人店,2026-03,283.75,355.78,639.53,0.3304,8
S2186,门店-0186,华南,南京,无人店,2026-04,248.35,260.07,508.42,0.2664,5
S2186,门店-0186,华南,重庆,无人店,2025-05,355.03,426.98,782.01,0.2415,7
S2186,门店-0186,华南,重庆,无人店,2025-06,132.05,137.77,269.82,0.3173,4
S2186,门店-0186,华南,武汉,无人店,2025-07,289.68,415.71,705.39,0.3224,13
S2186,门店-0186,华南,深圳,无人店,2025-08,186.48,286.08,472.55,0.2679,15
S2186,门店-0186,华南,深圳,无人店,2025-09,256.47,350.49,606.97,0.3137,11
S2186,门店-0186,华南,成都,无人店,2025-10,114.43,102.01,216.44,0.2417,6
S2186,门店-0186,华南,杭州,无人店,2025-11,293.48,265.83,559.31,0.2168,4
S2186,门店-0186,华南,成都,无人店,2025-12,318.75,310.35,629.09,0.2936,8
S2187,门店-0187,华中,上海,便利店,2026-01,240.12,364.57,604.69,0.296,8
S2187,门店-0187,华中,重庆,便利店,2026-02,123.1,188.13,311.23,0.249,3
S2187,门店-0187,华中,西安,便利店,2026-03,207.59,250.84,458.43,0.2639,10
S2187,门店-0187,华中,西安,便利店,2026-04,128.88,146.4,275.29,0.2057,15
S2187,门店-0187,华中,成都,便利店,2025-05,241.05,211.87,452.92,0.2492,7
S2187,门店-0187,华中,重庆,便利店,2025-06,178.5,178.68,357.18,0.26,9
S2187,门店-0187,华中,杭州,便利店,2025-07,178.9,204.16,383.06,0.2465,5
S2187,门店-0187,华中,杭州,便利店,2025-08,249.48,307.2,556.67,0.2895,9
S2187,门店-0187,华中,重庆,便利店,2025-09,126.01,155.35,281.36,0.2857,15
S2187,门店-0187,华中,上海,便利店,2025-10,124.69,129.93,254.62,0.2215,10
S2187,门店-0187,华中,南京,便利店,2025-11,259.04,396.51,655.56,0.2882,4
S2187,门店-0187,华中,西安,便利店,2025-12,269.63,289.82,559.45,0.3102,5
S2188,门店-0188,华南,深圳,无人店,2026-01,262.35,220.77,483.12,0.2064,13
S2188,门店-0188,华南,杭州,无人店,2026-02,226.53,242.85,469.39,0.3053,15
S2188,门店-0188,华南,成都,无人店,2026-03,217.54,345.66,563.21,0.2991,5
S2188,门店-0188,华南,广州,无人店,2026-04,254.03,317.54,571.57,0.2224,9
S2188,门店-0188,华南,广州,无人店,2025-05,300.27,449.72,749.99,0.2406,13
S2188,门店-0188,华南,成都,无人店,2025-06,335.01,399.58,734.59,0.2288,3
S2188,门店-0188,华南,重庆,无人店,2025-07,96.95,148.78,245.73,0.2053,5
S2188,门店-0188,华南,上海,无人店,2025-08,165.15,254.61,419.76,0.3095,12
S2188,门店-0188,华南,北京,无人店,2025-09,125.86,127.9,253.75,0.2956,7
S2188,门店-0188,华南,上海,无人店,2025-10,155.52,142.06,297.58,0.1907,9
S2188,门店-0188,华南,武汉,无人店,2025-11,357.39,364.51,721.9,0.3191,4
S2188,门店-0188,华南,武汉,无人店,2025-12,97.06,145.82,242.88,0.3056,9
S2189,门店-0189,东北,深圳,便利店,2026-01,222.85,335.37,558.22,0.2281,6
S2189,门店-0189,东北,杭州,便利店,2026-02,222.32,336.59,558.91,0.2758,7
S2189,门店-0189,东北,广州,便利店,2026-03,268.35,256.45,524.81,0.2071,5
S2189,门店-0189,东北,北京,便利店,2026-04,93.17,94.18,187.35,0.3093,15
S2189,门店-0189,东北,北京,便利店,2025-05,51.47,81.31,132.78,0.2192,13
S2189,门店-0189,东北,南京,便利店,2025-06,152.32,140.04,292.36,0.2317,9
S2189,门店-0189,东北,西安,便利店,2025-07,86.77,69.43,156.2,0.1904,8
S2189,门店-0189,东北,广州,便利店,2025-08,192.5,165.41,357.9,0.2906,3
S2189,门店-0189,东北,西安,便利店,2025-09,121.03,114.53,235.56,0.1831,13
S2189,门店-0189,东北,西安,便利店,2025-10,66.71,103.39,170.09,0.201,4
S2189,门店-0189,东北,杭州,便利店,2025-11,231.88,236.02,467.9,0.2041,11
S2189,门店-0189,东北,重庆,便利店,2025-12,97.56,97.95,195.52,0.267,12
S2190,门店-0190,华东,深圳,标准店,2026-01,359.12,505.02,864.14,0.254,4
S2190,门店-0190,华东,北京,标准店,2026-02,272.39,403.18,675.57,0.2982,14
S2190,门店-0190,华东,北京,标准店,2026-03,316.45,407.28,723.73,0.2318,8
S2190,门店-0190,华东,武汉,标准店,2026-04,184.94,160.32,345.26,0.305,8
S2190,门店-0190,华东,西安,标准店,2025-05,294.09,248.95,543.05,0.2148,12
S2190,门店-0190,华东,重庆,标准店,2025-06,113.24,135.6,248.84,0.223,7
S2190,门店-0190,华东,成都,标准店,2025-07,241.29,338.19,579.47,0.2168,4
S2190,门店-0190,华东,上海,标准店,2025-08,86.64,117.49,204.12,0.2452,11
S2190,门店-0190,华东,成都,标准店,2025-09,254.82,233.27,488.1,0.2395,4
S2190,门店-0190,华东,深圳,标准店,2025-10,200.74,217.77,418.51,0.2762,5
S2190,门店-0190,华东,西安,标准店,2025-11,84.46,112.22,196.68,0.2286,7
S2190,门店-0190,华东,上海,标准店,2025-12,85.41,88.45,173.86,0.2611,9
S2191,门店-0191,东北,上海,标准店,2026-01,87.42,99.44,186.86,0.3035,14
S2191,门店-0191,东北,南京,标准店,2026-02,161.94,224.48,386.42,0.2793,6
S2191,门店-0191,东北,北京,标准店,2026-03,258.15,403.69,661.84,0.2546,15
S2191,门店-0191,东北,杭州,标准店,2026-04,219.04,313.1,532.14,0.2881,9
S2191,门店-0191,东北,南京,标准店,2025-05,204.54,317.63,522.17,0.2197,5
S2191,门店-0191,东北,广州,标准店,2025-06,162.67,227.92,390.59,0.3113,5
S2191,门店-0191,东北,西安,标准店,2025-07,158.19,155.17,313.36,0.2867,3
S2191,门店-0191,东北,杭州,标准店,2025-08,113.33,120.91,234.24,0.2963,12
S2191,门店-0191,东北,武汉,标准店,2025-09,204.5,307.29,511.79,0.2243,12
S2191,门店-0191,东北,西安,标准店,2025-10,53.07,65.55,118.62,0.2677,14
S2191,门店-0191,东北,广州,标准店,2025-11,125.24,170.16,295.4,0.2144,3
S2191,门店-0191,东北,北京,标准店,2025-12,82.05,96.51,178.56,0.2709,14
S2192,门店-0192,西南,杭州,无人店,2026-01,242.98,212.2,455.18,0.3075,10
S2192,门店-0192,西南,上海,无人店,2026-02,59.93,80.87,140.8,0.2906,13
S2192,门店-0192,西南,成都,无人店,2026-03,225.54,252.14,477.68,0.2675,4
S2192,门店-0192,西南,广州,无人店,2026-04,101.74,123.66,225.4,0.1879,8
S2192,门店-0192,西南,上海,无人店,2025-05,234.95,365.44,600.39,0.2933,10
S2192,门店-0192,西南,广州,无人店,2025-06,211.44,194.48,405.92,0.2574,5
S2192,门店-0192,西南,上海,无人店,2025-07,101.35,141.12,242.47,0.2685,8
S2192,门店-0192,西南,西安,无人店,2025-08,91.86,103.18,195.04,0.2417,5
S2192,门店-0192,西南,杭州,无人店,2025-09,212.83,303.09,515.92,0.3117,3
S2192,门店-0192,西南,深圳,无人店,2025-10,173.6,196.39,369.99,0.31,5
S2192,门店-0192,西南,西安,无人店,2025-11,229.09,265.94,495.03,0.2813,3
S2192,门店-0192,西南,杭州,无人店,2025-12,83.31,107.24,190.55,0.2247,7
S2193,门店-0193,东北,西安,无人店,2026-01,116.35,183.46,299.8,0.2565,9
S2193,门店-0193,东北,西安,无人店,2026-02,150.91,182.3,333.21,0.2547,7
S2193,门店-0193,东北,杭州,无人店,2026-03,57.64,76.14,133.78,0.2621,12
S2193,门店-0193,东北,杭州,无人店,2026-04,85.78,129.35,215.13,0.2124,14
