employee_id,bu_id,department,skill_tags,has_ai_skill,cert_count,has_cert,main_cert,hire_date,tenure_years,manager_id,performance_score,salary_band,region,gender,age,is_active,leave_date
E11780,BU-6,运营,财务|PM,0,0,0,,2024-10-30,9.4,M165,4.27,P7,东北,女,31,1,
E11781,BU-4,市场,PM|BD|审计,0,1,1,K8s-CKA,2021-10-12,0.94,M163,4.46,P5,华南,女,43,1,
E11782,BU-2,研发,BD,0,0,0,,2022-11-30,1.73,M129,3.23,P4,华北,男,28,1,
E11783,BU-6,运营,PM|K8s|Go,0,0,0,,2024-04-05,1.07,M123,4.07,P7,华南,男,41,1,
E11784,BU-4,研发,运营,0,0,0,,2020-05-06,4.93,M105,2.71,P5,东北,女,34,1,
E11785,BU-6,运营,BD,0,0,0,,2023-08-07,9.21,M122,3.54,P4,东北,男,33,1,
E11786,BU-3,HR,Go|AI/ML,1,0,0,,2020-08-26,2.02,M162,4.65,P4,西南,女,22,1,
E11787,BU-4,市场,React|K8s|财务|BD,0,0,0,,2021-08-04,1.82,M155,2.98,P3,华北,男,40,1,
E11788,BU-4,HR,财务|Java|PM,0,0,0,,2021-08-31,2.13,M159,3.63,P3,西南,女,46,1,
E11789,BU-5,HR,Spark,0,0,0,,2023-06-30,0.25,M100,4.34,P7,东北,女,37,1,
E11790,BU-1,产品,Spark|BD,0,0,0,,2022-12-22,9.57,M138,3.21,P6,华东,男,33,1,
E11791,BU-5,销售,BD|Python|Java|Spark,0,1,1,ACP,2024-09-01,7.27,M172,3.4,P4,西南,男,31,1,
E11792,BU-4,产品,BD,0,0,0,,2024-04-29,7.49,M174,3.87,P4,东北,男,36,1,
E11793,BU-2,HR,Python|Go,0,0,0,,2021-05-09,3.33,M149,3.0,P3,西南,女,29,1,
E11794,BU-2,财务,AI/ML,1,0,0,,2024-09-11,0.54,M143,3.17,P4,西南,女,30,1,
E11795,BU-3,销售,Java|Go,0,0,0,,2020-02-17,0.17,M130,4.06,P3,华北,男,30,1,
E11796,BU-2,财务,财务|Python|AI/ML,1,0,0,,2023-01-04,0.11,M112,4.53,P7,华南,男,33,1,
E11797,BU-3,市场,Spark|Python|审计|Go,0,0,0,,2022-12-12,1.07,M159,3.13,P3,华中,女,30,1,
E11798,BU-2,销售,Java|Go,0,0,0,,2020-04-28,0.9,M152,4.35,P4,华东,女,28,0,
E11799,BU-4,客服,审计|K8s,0,0,0,,2023-08-21,6.56,M161,3.24,P6,华中,女,22,1,
E11800,BU-6,销售,运营|Go|React,0,3,1,CFA,2021-09-03,7.11,M195,3.54,P6,华南,男,34,1,
E11801,BU-2,销售,Java,0,0,0,,2022-03-02,8.88,M150,3.61,P5,华北,女,47,1,
E11802,BU-1,市场,运营|K8s|AI/ML|Go,1,0,0,,2023-08-04,15.51,M132,3.56,P4,东北,男,23,1,
E11803,BU-2,研发,Spark|Go|Python|BD,0,0,0,,2023-12-12,1.31,M161,1.85,P6,华北,女,31,1,
E11804,BU-1,研发,Python|BD|运营|审计,0,0,0,,2024-07-27,0.55,M150,2.81,P5,华南,男,40,1,
E11805,BU-5,研发,审计|运营,0,0,0,,2023-10-26,5.24,M111,3.01,P4,华北,男,27,0,
E11806,BU-1,运营,AI/ML|K8s|BD|PM,1,0,0,,2020-06-19,6.78,M124,2.72,P3,华中,男,28,1,
E11807,BU-2,研发,审计|财务|PM|运营,0,0,0,,2020-12-30,1.03,M105,3.13,P5,华东,女,36,1,
E11808,BU-5,客服,审计|运营|BD|Go,0,3,1,Oracle DBA,2024-09-17,1.05,M134,3.54,P3,华南,男,38,1,
E11809,BU-4,运营,React|Python|BD,0,0,0,,2022-08-26,0.65,M151,2.36,P3,华东,女,35,1,
E11810,BU-1,运营,PM|Java|审计|Python,0,0,0,,2024-11-26,2.81,M194,3.56,P5,东北,女,35,1,
E11811,BU-2,研发,K8s|Spark,0,0,0,,2021-11-07,4.43,M138,4.11,P4,华中,女,42,1,
E11812,BU-5,HR,Spark,0,0,0,,2020-07-01,3.0,M130,3.85,P6,华南,女,37,1,
E11813,BU-6,财务,Python,0,0,0,,2020-09-07,0.98,M111,2.99,P3,西南,女,29,1,
E11814,BU-5,HR,Python|React|BD,0,2,1,AWS,2022-10-27,4.68,M186,2.82,P7,华北,男,40,1,
E11815,BU-2,产品,Go|财务|Java|审计,0,0,0,,2020-02-05,0.43,M171,3.56,P4,华中,男,34,1,
E11816,BU-1,运营,AI/ML,1,0,0,,2022-11-18,0.93,M187,3.91,P3,华中,男,40,1,
E11817,BU-6,市场,Spark|Go|BD,0,0,0,,2024-04-22,1.9,M169,3.91,P5,华中,女,22,1,
E11818,BU-3,客服,K8s|React|BD,0,0,0,,2020-10-13,3.35,M159,3.76,P5,华东,女,22,1,
E11819,BU-1,销售,K8s|Java|Go,0,1,1,PMP,2020-06-17,6.08,M192,2.43,P3,华北,男,32,1,
E11820,BU-3,研发,PM|Python,0,0,0,,2021-05-12,0.55,M126,3.9,P4,华东,女,39,1,
E11821,BU-5,客服,K8s|审计,0,0,0,,2021-02-01,6.33,M168,2.36,P4,华中,男,28,1,
E11822,BU-4,运营,React|Python,0,0,0,,2023-03-15,4.05,M171,3.44,P3,华北,女,38,1,
E11823,BU-1,销售,PM,0,0,0,,2022-05-19,2.96,M162,2.88,P5,西南,男,30,1,
E11824,BU-6,销售,财务,0,0,0,,2022-07-21,0.78,M199,3.61,P4,华中,女,37,1,
E11825,BU-3,HR,Spark|React,0,0,0,,2020-09-07,2.9,M193,3.31,P5,东北,女,31,1,
E11826,BU-2,产品,审计|React|运营|财务,0,2,1,PMP,2020-06-28,0.92,M115,3.44,P5,华南,男,36,1,
E11827,BU-3,市场,React|Go|K8s,0,0,0,,2020-02-05,4.25,M187,2.49,P6,东北,女,39,1,
E11828,BU-4,研发,K8s|Go|AI/ML,1,0,0,,2020-06-25,5.94,M123,3.56,P7,西南,女,35,1,
E11829,BU-2,市场,K8s|React|Go|审计,0,2,1,PMP,2023-12-19,11.48,M114,2.79,P4,东北,女,45,1,
E11830,BU-2,市场,Spark|Python|审计|Java,0,2,1,K8s-CKA,2020-10-08,3.27,M115,3.06,P6,西南,男,46,1,
E11831,BU-1,市场,K8s|Spark|Go,0,0,0,,2023-11-24,0.41,M125,3.24,P5,华北,男,27,1,
E11832,BU-3,运营,财务,0,0,0,,2021-04-06,1.63,M116,3.56,P6,西南,男,29,1,
E11833,BU-5,研发,Go,0,0,0,,2022-12-17,1.5,M136,2.95,P7,华东,女,43,1,
E11834,BU-5,销售,PM|Python,0,0,0,,2020-12-23,7.44,M128,3.23,P4,西南,男,29,1,
E11835,BU-6,客服,Python|财务|Java,0,1,1,K8s-CKA,2021-08-23,2.15,M134,3.8,P7,华南,男,27,1,
E11836,BU-2,运营,BD|Java|审计,0,0,0,,2023-01-29,0.1,M176,2.71,P7,华中,女,22,1,
E11837,BU-1,产品,Go,0,0,0,,2020-05-19,0.1,M184,2.77,P4,华中,女,41,1,
E11838,BU-4,市场,Python|PM,0,0,0,,2022-09-26,0.25,M130,2.55,P6,华北,男,39,1,
E11839,BU-2,HR,运营,0,0,0,,2023-06-18,1.01,M100,2.54,P5,华北,女,38,1,
E11840,BU-3,财务,Java|Python,0,0,0,,2022-02-15,2.18,M107,3.19,P5,东北,男,29,1,
E11841,BU-2,产品,运营|Java,0,0,0,,2020-06-12,0.38,M152,3.75,P7,华东,女,34,1,
E11842,BU-6,产品,K8s|Python,0,0,0,,2020-08-21,10.02,M145,2.34,P7,东北,女,36,1,
E11843,BU-2,市场,运营|Spark,0,0,0,,2024-04-28,4.51,M147,4.08,P6,华中,男,42,1,
E11844,BU-1,财务,Go|财务|K8s|Java,0,0,0,,2022-07-10,16.39,M150,3.3,P3,华东,女,30,1,
E11845,BU-1,运营,K8s,0,2,1,AWS,2022-04-17,10.23,M194,3.51,P7,东北,女,25,1,
E11846,BU-3,客服,Java|Python|财务,0,0,0,,2023-07-12,0.28,M181,2.43,P6,华东,男,25,1,
E11847,BU-2,市场,Python|AI/ML|财务,1,0,0,,2024-03-17,0.56,M115,4.23,P5,华中,女,22,1,
E11848,BU-1,销售,Python|Java|审计,0,0,0,,2021-03-08,3.16,M189,4.76,P7,华东,男,30,0,
E11849,BU-6,HR,Spark|Go|审计,0,0,0,,2021-04-25,1.83,M109,4.36,P6,华中,女,40,0,
E11850,BU-6,客服,Java|Spark|K8s|PM,0,0,0,,2020-08-07,4.25,M186,3.37,P5,华北,女,35,1,
E11851,BU-4,产品,Java,0,0,0,,2022-06-17,18.71,M124,4.14,P4,东北,女,45,1,
E11852,BU-1,产品,财务|Java,0,0,0,,2021-11-02,0.4,M130,3.66,P7,西南,女,35,1,
E11853,BU-3,销售,审计|运营,0,0,0,,2024-05-09,4.58,M135,2.46,P7,东北,男,22,1,
E11854,BU-6,市场,Java,0,0,0,,2020-06-10,1.03,M165,3.84,P3,华东,男,41,1,
E11855,BU-1,HR,BD|React|Go,0,0,0,,2023-10-09,8.47,M154,3.08,P7,华东,女,28,1,
E11856,BU-5,运营,K8s|BD,0,0,0,,2022-11-06,4.56,M131,3.89,P4,华北,男,37,1,
E11857,BU-6,研发,审计,0,1,1,TensorFlow,2020-02-17,0.11,M106,4.47,P6,华中,女,28,1,
E11858,BU-2,财务,BD|Go|Java|K8s,0,3,1,Oracle DBA,2021-02-01,2.36,M112,3.47,P7,华东,女,26,1,
E11859,BU-2,市场,BD|K8s|PM|审计,0,0,0,,2023-11-24,0.87,M158,3.79,P5,华南,女,30,1,
E11860,BU-1,销售,PM|K8s|Java|AI/ML,1,0,0,,2022-11-09,2.57,M177,3.28,P3,华北,男,37,1,
E11861,BU-1,市场,Spark|PM,0,0,0,,2021-07-31,1.11,M112,2.33,P4,华南,男,26,1,
E11862,BU-3,财务,PM|运营,0,0,0,,2020-10-19,1.26,M196,3.16,P7,华中,男,37,1,
E11863,BU-4,财务,React|K8s|Python,0,0,0,,2021-01-03,5.11,M180,3.49,P5,华南,女,36,1,
E11864,BU-1,研发,运营|AI/ML|React,1,0,0,,2023-09-08,10.37,M108,3.86,P5,华北,女,35,1,
E11865,BU-4,市场,PM,0,0,0,,2024-08-24,0.22,M149,3.18,P5,东北,女,28,1,
E11866,BU-2,产品,React|Java|审计|K8s,0,0,0,,2022-09-17,12.39,M112,2.85,P7,华东,女,26,1,
E11867,BU-1,HR,财务,0,0,0,,2022-04-07,5.87,M179,2.8,P4,华中,男,28,1,
E11868,BU-5,销售,K8s|审计|Python|财务,0,1,1,ACP,2023-01-28,1.12,M128,3.35,P6,东北,女,33,1,
E11869,BU-4,销售,PM|审计|K8s|AI/ML,1,0,0,,2021-02-13,0.1,M126,3.36,P5,东北,男,34,1,
E11870,BU-2,运营,运营|Java|Go,0,1,1,AWS,2022-01-26,6.68,M152,2.97,P4,华南,男,32,1,
E11871,BU-5,客服,Spark|审计|K8s|运营,0,0,0,,2023-08-19,1.15,M147,3.94,P6,华东,男,29,1,
E11872,BU-3,研发,审计,0,0,0,,2021-09-11,7.64,M148,3.09,P4,华中,男,31,1,
E11873,BU-5,运营,审计|AI/ML|Java,1,0,0,,2024-07-10,8.4,M133,2.53,P6,华南,女,24,1,
E11874,BU-3,市场,BD|Go|PM,0,3,1,AWS,2023-08-23,1.82,M130,3.87,P4,华东,女,26,1,
E11875,BU-5,财务,AI/ML,1,0,0,,2020-10-12,3.92,M167,2.8,P3,华南,女,28,1,
E11876,BU-3,销售,Python,0,0,0,,2024-08-29,1.76,M115,4.06,P5,西南,男,42,1,
E11877,BU-3,研发,K8s|运营|Go,0,0,0,,2021-01-29,0.1,M115,3.53,P4,东北,男,36,1,
E11878,BU-1,销售,BD,0,1,1,CFA,2021-07-17,6.96,M133,3.63,P7,华南,男,38,1,
E11879,BU-4,客服,财务|BD|K8s|PM,0,0,0,,2020-05-28,1.81,M139,3.92,P4,华南,女,32,1,
E11880,BU-2,运营,财务|K8s|PM|Python,0,1,1,CFA,2020-02-20,4.97,M173,3.54,P3,华南,男,40,1,
E11881,BU-1,HR,PM,0,0,0,,2024-07-29,2.82,M151,4.76,P5,华东,女,29,1,
E11882,BU-1,HR,Go,0,0,0,,2022-03-08,1.94,M132,4.24,P5,华东,女,31,1,
E11883,BU-5,运营,BD|Java|K8s|Spark,0,0,0,,2021-02-14,1.43,M120,3.15,P6,华东,女,39,1,
E11884,BU-5,财务,Spark,0,3,1,PMP,2024-12-05,0.89,M181,3.31,P7,东北,男,33,1,
E11885,BU-1,HR,K8s|BD|Go,0,0,0,,2021-03-03,2.3,M163,4.93,P3,华南,女,26,1,
E11886,BU-4,销售,财务|Go|BD|K8s,0,0,0,,2022-03-28,4.84,M146,3.99,P4,西南,男,26,1,
E11887,BU-5,销售,BD|PM|Go|React,0,0,0,,2020-11-14,2.9,M121,3.27,P3,东北,男,29,1,
E11888,BU-6,HR,Go,0,2,1,PMP,2022-03-16,2.7,M150,3.44,P7,华北,男,35,1,
E11889,BU-5,HR,AI/ML,1,2,1,K8s-CKA,2021-07-22,7.06,M131,3.09,P7,西南,男,57,1,
E11890,BU-1,研发,Go|K8s,0,0,0,,2021-10-14,0.27,M115,3.36,P6,东北,男,23,1,
E11891,BU-3,财务,审计,0,0,0,,2024-02-24,0.84,M116,2.44,P5,西南,男,34,1,
E11892,BU-5,研发,Go,0,0,0,,2022-06-13,2.2,M119,3.51,P5,华南,女,27,1,
E11893,BU-6,销售,BD|Go|运营,0,0,0,,2020-11-29,0.29,M127,3.54,P4,西南,男,25,1,
E11894,BU-1,HR,Java|Spark|BD|运营,0,0,0,,2020-03-13,4.87,M104,4.11,P4,华北,女,25,1,
E11895,BU-1,HR,运营,0,0,0,,2022-09-03,1.32,M196,3.12,P3,华南,男,33,1,
E11896,BU-5,研发,PM|AI/ML|审计,1,0,0,,2024-04-25,1.92,M134,3.0,P7,西南,男,32,1,
E11897,BU-5,财务,Java|AI/ML|审计,1,0,0,,2022-04-28,5.64,M158,2.98,P7,华南,男,34,1,
E11898,BU-5,客服,PM,0,1,1,CFA,2023-05-14,4.08,M104,3.68,P4,华东,男,46,1,
E11899,BU-3,客服,Java|Go,0,0,0,,2022-11-04,0.43,M101,3.34,P4,华东,女,25,1,
E11900,BU-5,研发,React|Go|AI/ML|财务,1,0,0,,2020-11-07,6.15,M112,3.54,P5,华中,男,30,1,
E11901,BU-2,市场,财务,0,0,0,,2023-10-28,5.85,M195,3.58,P4,华东,男,38,1,
E11902,BU-6,研发,财务|AI/ML|Go|运营,1,0,0,,2022-02-28,0.19,M173,4.01,P3,华中,男,24,1,
E11903,BU-4,运营,React|Java|Python,0,0,0,,2022-08-10,0.97,M151,3.9,P5,华南,女,25,1,
E11904,BU-3,产品,Spark|BD,0,0,0,,2020-02-10,3.18,M130,2.88,P6,华中,女,23,1,
E11905,BU-3,产品,AI/ML|BD|运营,1,0,0,,2024-05-01,1.78,M199,3.54,P5,华北,男,27,1,
E11906,BU-3,HR,AI/ML|Spark|审计,1,0,0,,2023-10-13,6.92,M194,3.07,P5,华北,男,33,1,
E11907,BU-1,HR,Java|K8s|Spark|BD,0,0,0,,2021-07-31,11.33,M104,3.26,P6,西南,女,32,1,
E11908,BU-4,市场,审计|PM|Python|K8s,0,0,0,,2023-09-13,9.19,M183,4.27,P3,西南,男,33,1,
E11909,BU-1,产品,AI/ML|Spark,1,0,0,,2020-11-30,0.56,M109,4.43,P4,西南,男,32,1,
E11910,BU-4,财务,审计|Python|BD|K8s,0,0,0,,2021-11-13,7.78,M178,4.06,P6,华中,男,44,1,
E11911,BU-5,产品,Java|React,0,0,0,,2023-02-04,0.6,M127,4.03,P3,西南,男,48,1,
E11912,BU-5,产品,Go|Spark|PM|Python,0,0,0,,2022-06-13,2.12,M115,3.81,P4,华东,男,34,0,
E11913,BU-6,销售,PM,0,2,1,AWS,2023-08-12,0.1,M193,2.91,P7,华北,男,44,1,
E11914,BU-3,HR,BD|Go|审计|React,0,0,0,,2022-03-20,4.52,M118,3.48,P4,东北,男,30,0,
E11915,BU-1,市场,Python|K8s|财务|运营,0,0,0,,2023-12-08,9.89,M171,2.79,P4,东北,男,41,1,
E11916,BU-5,产品,React|审计,0,0,0,,2024-08-11,0.74,M179,2.83,P4,华东,女,26,1,
E11917,BU-1,运营,财务|运营|PM|审计,0,0,0,,2022-07-24,6.77,M198,3.63,P6,西南,男,37,1,
E11918,BU-5,HR,PM|财务|Go,0,1,1,CFA,2020-04-18,7.48,M125,3.25,P6,西南,男,38,1,
E11919,BU-4,市场,BD,0,0,0,,2024-07-13,1.22,M174,4.09,P3,华中,女,34,1,
E11920,BU-6,客服,运营|财务|PM,0,0,0,,2022-01-03,2.69,M194,2.74,P3,华南,男,43,1,
E11921,BU-3,HR,PM|审计|Go,0,0,0,,2024-10-09,5.31,M152,4.01,P4,华东,女,44,1,
E11922,BU-3,市场,PM,0,0,0,,2024-08-10,6.11,M118,3.05,P4,东北,男,35,1,
E11923,BU-5,研发,Python,0,0,0,,2020-02-15,0.63,M198,3.73,P5,东北,男,23,1,
E11924,BU-1,研发,AI/ML|Spark,1,0,0,,2023-09-27,2.71,M112,3.54,P7,华北,女,31,1,
E11925,BU-5,市场,AI/ML,1,0,0,,2021-02-28,2.07,M192,3.59,P4,华南,男,37,1,
E11926,BU-2,HR,K8s|React|Go|PM,0,3,1,CFA,2023-08-21,1.51,M127,3.02,P5,华东,女,35,1,
E11927,BU-2,财务,Go|审计|Python|K8s,0,0,0,,2021-06-14,0.25,M185,2.87,P7,华南,女,39,1,
E11928,BU-5,客服,财务|React|Python,0,0,0,,2020-12-17,13.48,M158,3.36,P5,华北,女,43,1,
E11929,BU-4,运营,运营|财务|Spark,0,0,0,,2021-05-20,1.96,M122,1.69,P5,东北,男,38,1,
E11930,BU-5,HR,K8s,0,0,0,,2021-11-02,3.7,M118,3.77,P5,华中,男,24,1,
E11931,BU-5,运营,Python|Java|K8s|财务,0,2,1,Oracle DBA,2021-02-07,15.33,M126,4.2,P7,西南,男,33,1,
E11932,BU-5,销售,Java|Spark|BD,0,0,0,,2024-07-30,4.72,M148,3.25,P6,华北,女,38,1,
E11933,BU-6,客服,BD,0,0,0,,2022-04-05,11.61,M104,4.11,P6,华北,男,32,1,
E11934,BU-2,HR,AI/ML|Spark,1,0,0,,2020-01-25,5.7,M103,3.44,P3,华北,男,38,1,
E11935,BU-3,产品,Go|React,0,0,0,,2021-12-13,5.59,M119,3.24,P3,华东,女,34,1,
E11936,BU-2,产品,审计,0,0,0,,2022-01-07,0.43,M106,2.61,P4,华中,男,35,1,
E11937,BU-2,HR,Java,0,0,0,,2022-01-07,1.65,M122,4.85,P5,东北,女,34,1,
E11938,BU-6,HR,AI/ML|Java,1,0,0,,2024-11-11,0.65,M128,4.02,P4,华中,女,22,1,
E11939,BU-6,运营,Go|财务|运营,0,2,1,K8s-CKA,2022-03-07,4.46,M177,3.15,P5,华南,女,39,1,
E11940,BU-5,研发,Spark|Python|BD,0,0,0,,2020-01-09,18.29,M189,4.07,P4,华北,男,44,1,
E11941,BU-3,销售,Go|PM|财务|React,0,0,0,,2023-05-28,4.54,M140,3.35,P4,华北,女,35,1,
E11942,BU-2,销售,Go|Java|Python|审计,0,0,0,,2020-08-06,3.21,M131,3.36,P7,华北,男,25,1,
E11943,BU-6,研发,BD,0,0,0,,2021-02-25,2.5,M102,3.09,P7,华北,男,33,1,
E11944,BU-3,客服,运营|Java,0,0,0,,2023-04-22,2.42,M149,3.84,P3,华东,男,33,1,
E11945,BU-3,运营,审计|Python,0,0,0,,2022-08-29,1.42,M164,2.57,P7,西南,女,22,1,
E11946,BU-5,产品,运营|财务|Spark,0,0,0,,2022-07-25,9.6,M133,2.26,P4,华北,男,36,1,
E11947,BU-4,运营,Python,0,0,0,,2021-03-15,0.49,M161,2.46,P4,华中,男,25,1,
E11948,BU-4,产品,Java,0,0,0,,2021-03-22,0.42,M196,3.72,P3,华东,女,35,1,
E11949,BU-1,HR,PM|K8s|审计,0,0,0,,2020-05-26,3.22,M106,3.08,P5,华北,女,31,1,
E11950,BU-6,HR,AI/ML|Go,1,0,0,,2020-09-28,7.01,M170,4.2,P5,华中,男,31,1,
E11951,BU-1,运营,财务|AI/ML|审计,1,0,0,,2024-07-29,4.89,M184,3.16,P4,华东,男,34,1,
E11952,BU-5,市场,BD,0,0,0,,2020-06-29,0.18,M176,4.02,P6,华南,男,27,1,
E11953,BU-1,客服,运营|Go,0,0,0,,2023-02-23,8.66,M152,2.67,P7,华东,男,25,1,
E11954,BU-4,研发,AI/ML|Python|React|Java,1,0,0,,2023-07-05,7.55,M134,3.89,P7,华南,男,27,1,
E11955,BU-4,客服,PM|审计|React|Python,0,2,1,Oracle DBA,2024-09-06,3.88,M193,3.33,P6,西南,女,35,1,
E11956,BU-5,销售,BD|PM|Python|审计,0,0,0,,2023-07-14,3.11,M141,3.9,P7,华南,女,37,1,
E11957,BU-5,运营,BD|审计|Go,0,0,0,,2021-06-04,6.84,M124,2.64,P4,东北,女,22,1,
E11958,BU-6,财务,Go|Python,0,0,0,,2024-01-02,5.73,M132,3.05,P3,西南,男,33,1,
E11959,BU-5,财务,React|Python,0,0,0,,2022-01-15,4.71,M142,2.7,P7,东北,女,45,1,
E11960,BU-1,客服,财务,0,0,0,,2022-11-10,13.31,M199,3.65,P4,华东,男,26,1,
E11961,BU-2,客服,Python|财务|PM,0,0,0,,2020-11-06,3.64,M116,3.38,P3,华东,男,32,1,
E11962,BU-1,HR,K8s|React,0,0,0,,2023-09-08,5.51,M133,2.72,P5,华中,女,22,1,
E11963,BU-1,运营,审计,0,0,0,,2023-11-15,10.62,M125,3.57,P4,西南,女,29,1,
E11964,BU-2,研发,运营,0,0,0,,2023-10-21,0.12,M170,3.67,P6,华东,男,44,1,
E11965,BU-6,产品,BD,0,1,1,AWS,2020-10-13,3.7,M145,2.83,P3,华中,女,31,1,
E11966,BU-4,研发,财务,0,0,0,,2021-06-28,2.02,M141,3.58,P4,西南,男,29,1,
E11967,BU-1,财务,Spark|审计|K8s,0,3,1,PMP,2023-08-12,2.15,M196,3.87,P5,西南,女,35,1,
E11968,BU-4,财务,Spark|Python|审计,0,2,1,AWS,2020-03-15,7.56,M146,3.07,P4,华东,女,44,1,
E11969,BU-3,运营,Spark|AI/ML|Java,1,0,0,,2021-09-23,1.92,M183,2.77,P5,华南,女,24,1,
E11970,BU-4,产品,React|Python|Java|审计,0,0,0,,2022-02-19,1.73,M164,3.36,P7,西南,女,22,1,
E11971,BU-5,市场,Spark|财务|运营|React,0,3,1,K8s-CKA,2021-05-08,1.84,M115,3.4,P7,华北,男,37,1,
E11972,BU-2,HR,BD|PM,0,1,1,Oracle DBA,2024-10-31,6.04,M137,3.38,P7,华南,男,56,1,
E11973,BU-1,财务,Spark|AI/ML|财务|运营,1,0,0,,2023-04-04,0.66,M138,2.64,P4,东北,男,22,1,
E11974,BU-6,HR,PM|运营|Go|财务,0,3,1,TensorFlow,2024-06-10,0.48,M116,2.9,P7,华中,女,37,1,
E11975,BU-1,研发,Python|Java,0,0,0,,2023-01-11,5.67,M119,2.94,P7,华中,女,30,1,
E11976,BU-6,产品,K8s|PM|AI/ML|React,1,0,0,,2020-10-16,2.58,M192,2.4,P5,西南,女,22,1,
E11977,BU-3,客服,Go,0,0,0,,2023-08-17,2.34,M199,3.1,P6,华南,男,33,1,
E11978,BU-1,财务,运营,0,1,1,PMP,2022-11-13,3.13,M127,3.67,P3,东北,女,41,1,
E11979,BU-6,研发,运营|Python|Java,0,1,1,CFA,2020-10-31,4.04,M191,4.37,P3,西南,女,37,1,
E11980,BU-1,客服,财务|PM|React|Go,0,0,0,,2020-10-03,8.88,M185,3.03,P4,华东,女,26,1,
E11981,BU-6,运营,审计|Go,0,3,1,TensorFlow,2024-03-24,1.51,M188,3.36,P3,西南,女,29,1,
E11982,BU-1,产品,K8s|Python|Java,0,0,0,,2022-11-27,8.97,M122,3.04,P4,华中,男,28,1,
E11983,BU-1,销售,运营,0,0,0,,2021-09-10,1.56,M130,2.78,P4,华中,女,22,1,
E11984,BU-5,研发,BD|审计,0,0,0,,2023-06-25,0.66,M134,2.62,P5,华中,女,27,1,
E11985,BU-4,研发,财务|BD|Java,0,0,0,,2024-07-17,12.67,M107,3.35,P7,华东,女,29,1,
E11986,BU-3,研发,审计,0,0,0,,2021-09-07,1.7,M141,3.51,P6,东北,女,43,1,
E11987,BU-6,市场,财务|Go|BD|K8s,0,0,0,,2024-11-18,0.5,M194,2.9,P3,华南,男,36,1,
E11988,BU-1,销售,运营|React,0,0,0,,2022-12-13,5.09,M166,3.51,P6,华南,女,36,1,
E11989,BU-5,运营,Python|财务,0,0,0,,2023-09-03,6.92,M155,2.28,P4,华南,女,34,1,
E11990,BU-2,客服,Spark|审计|AI/ML,1,0,0,,2020-07-11,3.91,M117,4.2,P7,华东,女,39,1,
E11991,BU-2,销售,Spark|运营|Java|审计,0,1,1,ACP,2022-09-25,4.62,M151,4.39,P7,华中,男,37,1,
E11992,BU-1,产品,Go|Python|PM,0,0,0,,2021-03-03,2.27,M185,4.04,P3,华中,男,37,1,
E11993,BU-6,产品,Java|Python|Spark|PM,0,0,0,,2021-08-29,0.49,M191,3.23,P7,西南,女,44,1,
E11994,BU-5,运营,审计|K8s|Java|BD,0,0,0,,2021-01-04,0.5,M196,3.57,P7,华南,男,35,1,
E11995,BU-1,HR,Go,0,0,0,,2020-09-02,6.54,M149,3.09,P3,西南,女,33,1,
E11996,BU-1,销售,React|Java|Go,0,0,0,,2020-02-09,0.47,M172,2.84,P6,华北,男,33,1,
E11997,BU-4,客服,BD,0,0,0,,2020-04-28,6.69,M196,2.82,P5,华中,男,44,1,
E11998,BU-6,市场,Java|运营,0,0,0,,2023-07-18,8.77,M158,3.42,P4,华北,女,23,1,
E11999,BU-5,运营,Go|BD|Python,0,2,1,ACP,2024-11-27,18.88,M117,3.51,P3,东北,女,22,1,
E12000,BU-4,销售,PM|BD,0,0,0,,2023-07-26,3.26,M108,3.7,P5,华南,女,25,1,
E12001,BU-2,产品,财务,0,0,0,,2024-02-17,1.58,M163,3.35,P7,华中,男,30,1,
E12002,BU-6,市场,Go,0,0,0,,2021-09-09,16.3,M171,2.85,P4,华东,男,41,0,
E12003,BU-4,产品,运营|财务,0,0,0,,2020-08-11,4.33,M199,2.68,P3,华北,女,33,1,
E12004,BU-2,产品,K8s,0,1,1,Oracle DBA,2023-03-17,5.91,M160,3.12,P4,华中,女,33,1,
E12005,BU-2,研发,AI/ML,1,0,0,,2020-05-13,4.77,M187,3.68,P6,华北,男,25,1,
E12006,BU-1,HR,AI/ML|Go|运营|财务,1,0,0,,2023-08-31,2.11,M151,3.07,P4,华北,男,39,1,
E12007,BU-5,产品,Java|React|Python|运营,0,1,1,K8s-CKA,2020-08-09,0.78,M186,3.24,P6,华中,男,41,1,
E12008,BU-6,运营,Go|React|BD|Spark,0,2,1,TensorFlow,2024-02-17,2.83,M184,4.12,P3,华北,女,43,1,
E12009,BU-6,运营,财务,0,0,0,,2024-12-01,0.34,M183,3.88,P6,华北,女,35,1,
E12010,BU-4,运营,Python,0,0,0,,2024-10-22,1.46,M116,3.94,P7,华北,女,25,1,
E12011,BU-6,客服,K8s|PM,0,0,0,,2022-08-27,1.67,M100,3.66,P6,华南,男,40,1,
E12012,BU-1,客服,Python|Java,0,0,0,,2021-02-22,1.04,M151,3.78,P7,华中,男,44,1,
E12013,BU-4,销售,Go|财务,0,0,0,,2024-11-29,15.55,M123,3.41,P7,华中,男,24,1,
E12014,BU-4,产品,K8s|PM|Java|审计,0,0,0,,2021-12-24,10.73,M158,3.38,P4,华南,男,36,1,
E12015,BU-4,产品,Spark|K8s|React|财务,0,0,0,,2021-11-27,1.64,M123,4.82,P7,西南,男,41,1,
